"Px
Code",ID,"Medication
Description","Unit
Price"
250000006,2350,dextran 40 in 0.9 % NaCl 10 % parenteral solution 500 mL Bag,224.75
250000006,2364,D5W infusion,79.2
250000006,23796,Infliximab injection,"3,148.75"
250000006,23928,Oxaliplatin,612.5
250000006,2417,Dicyclomine injection,171.54
250000006,24329,Inj heparin sodium per 1000u,96.88
250000006,24409,Thyrotropin injection,"4,371.25"
250000006,24513,epoetin alfa per 1000 Units,"1,521.46"
250000006,24585,Antithymocyte globuln rabbit,"2,420.75"
250000006,24695,Busulfan injection,"4,914.60"
250000006,2483,Dimenhydrinate injection,53.86
250000006,24914,Tacrolimus Imme Rel oral 1mg,13.96
250000006,24932,Na ferric gluconate complex,146.46
250000006,25005,Mycophenolate mofetil oral,23.13
250000006,2508,Diphenhydramine hcl injectio,69.08
250000006,25365,Cefazolin sodium injection,85.68
250000006,2595,Dopamine injection,44.44
250000006,2617,Doxorubicin hcl injection,359.61
250000006,2619,Doxorubicin hcl injection,913.85
250000006,2622,doxycycline 10 mg/mL recon soln 1 each Vial,106.12
250000006,26226,pantoprazole 4 mg/mL recon soln 1 each Vial,45.93
250000006,26335,Quinupristin/dalfopristin,"1,071.71"
250000006,26336,Sirolimus  oral,54.35
250000006,26404,somatropin 0.2 mg/0.25 mL syringe 7 each Cartridge,124.41
250000006,26431,Imuglucerase injection,"4,390.00"
250000006,2654,droperidol per 5 mg,93.55
250000006,27032,Methacholine chloride  neb,13.65
250000006,27123,Leuprolide acetate suspnsion,"3,862.65"
250000006,27392,In morphine preservativ free,"1,143.92"
250000006,27431,Doxorubicin inj 10mg,"1,966.78"
250000006,27456,testosterone 75 mg pellet 100 each Box,280
250000006,27838,Normal saline solution infus,79.2
250000006,28226,Linezolid injection,223.13
250000006,28229,Verteporfin injection,"4,392.78"
250000006,2850,Adrenalin epinephrine inject,95.38
250000006,28530,Tenecteplase injection,"4,528.60"
250000006,28911,Carmustine injection,"7,644.08"
250000006,28912,Dactinomycin injection,"3,828.93"
250000006,28947,argatroban per 5 mg,690.55
250000006,28958,Sirolimus  oral,98.71
250000006,29071,Arsenic trioxide injection,"2,033.93"
250000006,2929,Depo-estradiol cypionate inj,50.69
250000006,2930,Estradiol valerate 10 MG inj,130.53
250000006,2931,Estradiol valerate 10 MG inj,106.75
250000006,29313,Crotalidae poly immune fab,"9,219.50"
250000006,2932,Estradiol valerate 10 MG inj,97.07
250000006,29335,Propranolol injection,42.47
250000006,29396,Bivalirudin,440.83
250000006,29449,Inj  rimabotulinumtoxinB,789.13
250000006,29464,In morphine preservativ free,88.41
250000006,29568,Caspofungin acetate,230.96
250000006,29588,Aminolevulinic acid hcl top,"1,216.52"
250000006,31025,Paclitaxel injection,275.06
250000006,31192,nesiritide per 0.1 mg,"2,895.30"
250000006,3123070,Bortezomib injection,"4,457.50"
250000006,31310,Alteplase recombinant,482.18
250000006,31432,Digoxin immune fab (ovine),"8,916.60"
250000006,3177,Floxuridine injection,436.5
250000006,31906,Inj  moxifloxacin 100 mg,284.06
250000006,31921,Inj enoxaparin sodium,98.36
250000006,31922,Ertapenem injection,380.2
250000006,3215,Fluphenazine decanoate 25 MG,57.99
250000006,32215,Fondaparinux sodium,72.41
250000006,32267,Injection  pegfilgrastim 6mg,"11,250.15"
250000006,32589,Pamidronate disodium /30 MG,83.93
250000006,32700,Injection onabotulinumtoxinA,876.25
250000006,32855,Pamidronate disodium /30 MG,138.04
250000006,3291,Furosemide injection,39.26
250000006,32914,DTaP: Diphtheria-Tetanus-acellular Pertussis (PF) 15-10-5 Lf-mcg-Lf/0.5mL suspension 0.5 mL Vial,32.67
250000006,32931,Treprostinil injection,"4,404.15"
250000006,33010,Injection  voriconazole,141
250000006,33175,Ziprasidone mesylate,125.32
250000006,33591,Rasburicase,"2,060.09"
250000006,33886,Pamidronate disodium /30 MG,130.99
250000006,34034,peginterferon alfa-2a 180 mcg/mL solution 1 mL Vial,"2,808.90"
250000006,3425,Garamycin gentamicin inj,41.42
250000006,3426,Garamycin gentamicin inj,38.36
250000006,34523,Piperacillin/tazobactam,101.43
250000006,34524,Piperacillin/tazobactam,109.48
250000006,34711,buprenorphine 2 mg tablet  sublingual 30 each Bottle,6.6
250000006,34712,buprenorphine 8 mg tablet  sublingual 30 each Bottle,11.09
250000006,35262,Sirolimus  oral,55.83
250000006,35488,Oral aprepitant,312.3
250000006,35489,Oral aprepitant,312.28
250000006,35640,Zoledronic Acid 1mg,125.86
250000006,35775,Agalsidase beta injection,"15,160.00"
250000006,35779,Laronidase injection,"2,562.50"
250000006,3584,Haloperidol injection,37.07
250000006,36046,Inj potassium chloride,82
250000006,36151,Omalizumab injection,"3,136.65"
250000006,3697,Hydralazine hcl injection,43.59
250000006,36989,Daptomycin injection,"1,164.65"
250000006,37237,Risperidone  long acting,"1,161.98"
250000006,37238,Risperidone  long acting,"1,780.55"
250000006,37239,Risperidone  long acting,"2,499.10"
250000006,37504,Td vaccine no prsrv >/= 7 yo  im,33.01
250000006,3762,HYDROmorphone HCl 100 % powder 10 g Jar,"1,644.75"
250000006,3762,HYDROmorphone HCl 100 % powder 1 g Jar,200.87
250000006,3768,hydroxocobalamin 1 000 mcg/mL solution 30 mL Vial,35.3
250000006,3770,Hydroxyzine hcl injection,91.41
250000006,37894,Pemetrexed injection,"8,343.30"
250000006,37989,Cetuximab injection,"1,865.38"
250000006,38062,Mycophenolic acid,9.52
250000006,38263,OLANZapine 5 mg/mL recon soln 1 each Vial,82.56
250000006,38270,Cyclophosphamide 100 MG inj,"1,269.28"
250000006,38271,Cyclophosphamide 100 MG inj,709.65
250000006,38280,Cyclophosphamide 100 MG inj,"2,088.73"
250000006,38303,Acetylcysteine injection,271.23
250000006,38494,Agalsidase beta injection,"2,530.00"
250000006,39265,Carboplatin injection,296.67
250000006,39918,Tobramycin sulfate injection,40.22
250000006,39972,Vantas implant,"10,040.48"
250000006,400291,NaCl 0.9 % 250 mL Flex Cont,75.35
250000006,400291,NaCl 0.9 % 500 mL Flex Cont,75.18
250000006,400291,NaCl 0.9 % 1 000 mL Flex Cont,75.09
250000006,400291,NaCl 0.9 % 25 mL Flex Cont,79.2
250000006,400291,NaCl 0.9 % 50 mL Flex Cont,76.93
250000006,400291,NaCl 0.9 % 100 mL Flex Cont,75.88
250000006,400293,D5W 5 % 100 mL Bag,85.5
250000006,400293,D5W 5 % 250 mL Bag,78.5
250000006,400293,D5W 5 % 500 mL Bag,76.75
250000006,400293,D5W 5 % 1 000 mL Bag,75.88
250000006,400293,D5W 5 % 25 mL Bag,188.19
250000006,400293,D5W 5 % 50 mL Bag,95.13
250000006,400294,dextrose 5% in normal saline per 1000 mL,78.5
250000006,400296,lactated Ringer's 250 mL Bag,91.63
250000006,400296,lactated Ringer's 500 mL Bag,78.5
250000006,400296,lactated Ringer's 1 000 mL Bag,82
250000006,400297,dextrose 5% in lactated ringers per 1000 mL,78.5
250000006,400308,enoxaparin dilution 20 mg/mL injectable 1.5 mL Vial,46.3
250000006,400657,morphine per 10 mg,101.57
250000006,400922,insulin lispro (human) per 5 Units,114.03
250000006,400923,insulin lispro (human) per 5 Units,114.03
250000006,400924,insulin aspart per 5 Units,97.5
250000006,400925,insulin aspart per 5 Units,97.5
250000006,400926,insulin glulisine per 5 Units,376.93
250000006,400927,insulin glulisine per 5 Units,376.93
250000006,400928,insulin regular human per 5 Units,92.84
250000006,400929,insulin regular human per 5 Units,92.84
250000006,40109,Ranitidine hydrochloride inj,69.65
250000006,40110,Ranitidine hydrochloride inj,743.4
250000006,40120,Natalizumab injection,"15,875.00"
250000006,40400,Palifermin injection,"6,193.94"
250000006,40404,Clofarabine injection,"3,450.00"
250000006,40413,Iloprost non-comp unit dose,364.2
250000006,40475,Paclitaxel protein bound,"3,029.25"
250000006,40540,MCV4: quadrivalent meningococcal conjugate (PF) 4 mcg/0.5 mL solution 0.5 mL Vial,156.68
250000006,40574,Ziconotide injection,"2,050.93"
250000006,407,Aminophyllin 250 MG inj,82.86
250000006,4081712201,Gemcitabine hcl injection,470.34
250000006,40841000,insulin lispro (human) per 5 Units,220.79
250000006,40841002,insulin glusine per 5 Units,376.93
250000006,40841003,insulin aspart per 5 Units,181.56
250000006,40841004,insulin regular human per 5 Units,"3,860.25"
250000006,40872,Inj midazolam hydrochloride,79.28
250000006,4089105401,Irinotecan injection,233.67
250000006,41010541701,Gemcitabine hcl injection,502.09
250000006,41010805501,Panitumumab injection,"3,193.13"
250000006,41010806201,Tocilizumab injection,"1,144.30"
250000006,41010891001,Docetaxel injection,346.67
250000006,41010895501,Ipilimumab injection,"18,359.30"
250000006,41011063001,Mitomycin injection,633.5
250000006,41011278701,Gemcitabine hcl injection,257.18
250000006,41011278702,Gemcitabine hcl injection,314.43
250000006,41011694701,Docetaxel injection,671.02
250000006,41012724901,Doxorubicin hcl injection,301.08
250000006,41012784401,Injection  nivolumab,"3,072.08"
250000006,41012818201,Cytarabine hcl 100 MG inj,115.3
250000006,4101420301,Vinorelbine tartrate inj,309.98
250000006,4101701201,Bleomycin sulfate injection,389.12
250000006,41020831,Amifostine,"1,289.36"
250000006,41039265001,Carboplatin injection,296.67
250000006,4105000016,Mesna injection,65.4
250000006,4105000093,Etoposide injection,315.21
250000006,4105000104,Etoposide injection,100.4
250000006,4107842001,Azacitidine injection,501.89
250000006,41082200,fluorouracil solution 1 mg Cartridge,100.19
250000006,4108220401,Fluorouracil injection,113.68
250000006,410859701,Vincristine sulfate 1 MG inj,248.56
250000006,4108800801,Inj  epirubicin hcl  2 mg,301.64
250000006,410928901,Bleomycin sulfate injection,107.47
250000006,4109961001,Oxaliplatin,502.25
250000006,41141,medroxyPROGESTERone 104 mg/0.65 mL syringe 0.65 mL Syringe,440.97
250000006,41144,Micafungin sodium injection,149.29
250000006,41193,Fluocinolone acetonide implt,"57,135.00"
250000006,41267,diphencyprone (bulk) 98 % powder 1 g Jar,"1,049.89"
250000006,41294,Fludarabine phosphate inj,366.95
250000006,41550,Galsulfase injection,"5,117.50"
250000006,41569,Glucagon hydrochloride/1 MG,310.28
250000006,41652,Tigecycline injection,475.45
250000006,41675,palivizumab 100 mg/mL solution 1 mL Vial,"7,026.98"
250000006,41787,sodium tetradecyl sulfate 1 % (10 mg/mL) solution 2 mL Vial,168.5
250000006,41793,sodium tetradecyl sulfate 3 % (30 mg/mL) solution 2 mL Vial,287
250000006,4237,ketamine 100 mg/mL solution 10 mL Vial,91.25
250000006,4237,ketamine 100 mg/mL solution 5 mL Vial,93
250000006,42622,MMRV: measles-mumps-rubella-varicella (PF) 10exp3-4.3-3- 3.99 TCID50/0.5 suspension for reconstitution 1 each Vial,288.65
250000006,4318,Ringers lactate infusion,91.63
250000006,4392,Leucovorin calcium injection,56.04
250000006,4394,Leucovorin calcium injection,54.98
250000006,4457,lidocaine (PF) (cardiac) 50 mg/5 mL (1 %) syringe 5 mL Syringe,63.98
250000006,4459,lidocaine (PF) (cardiac) 100 mg/5 mL (2 %) syringe 5 mL Syringe,44.48
250000006,464,Amphotericin B,165.28
250000006,469,Ampicillin 500 MG inj,40.69
250000006,472,Ampicillin 500 MG inj,44.84
250000006,4720,Inj magnesium sulfate,39.07
250000006,473,Ampicillin 500 MG inj,37.45
250000006,474,Ampicillin 500 MG inj,37.89
250000006,4750,Mannitol injection,38.5
250000006,478,amyl nitrite 0.3 mL solution 144 each AMPUL,67.21
250000006,4903,Meperidine hydrochl /100 MG,76.73
250000006,4904,Meperidine hydrochl /100 MG,81.42
250000006,4914,Inj mepivacaine HCL/10 ml,67.2
250000006,4985,methylene blue 1 % (10 mg/mL) solution 10 mL Vial,542.65
250000006,4985,methylene blue 1 % (10 mg/mL) solution 1 mL Vial,104.29
250000006,4991,Methylprednisolone oral,50.88
250000006,4992,Methylprednisolone oral,7.71
250000006,4993,Methylprednisolone oral,7.16
250000006,4994,Methylprednisolone 20 MG inj,47.25
250000006,4995,Methylprednisolone 40 MG inj,41.52
250000006,4996,Methylprednisolone 80 MG inj,93.42
250000006,5002,Metoclopramide hcl injection,36.98
250000006,5018,metroNIDAZOLE in NaCl (iso-osm) 500 mg/100 mL piggyback 100 mL Bag,78.5
250000006,5018,metroNIDAZOLE in NaCl (iso-osm) 500 mg/100 mL piggyback 100 mL Flex Cont,78.5
250000006,5339,Inj nalbuphine hydrochloride,47.88
250000006,5373,Inj naloxone hydrochloride,59.42
250000006,5374,naloxone 1 mg/mL syringe 2 mL Syringe,140.16
250000006,5606,nitroglycerin 2 % ointment 1 g Packet,56.55
250000006,5606,nitroglycerin 2 % ointment 30 g Tube,153.99
250000006,5606,nitroglycerin 2 % ointment 60 g Tube,247.98
250000006,5926,Oxacillin sodium injeciton,71.96
250000006,5944,oxytocin per 10 Units,35.74
250000006,6030,papaverine per 60 mg,120.25
250000006,6085,Penicillin g potassium inj,157.38
250000006,6086,Penicillin g potassium inj,58.74
250000006,6097,Pentobarbital sodium inj,"2,503.70"
250000006,6221,Phenobarbital sodium inj,205.59
250000006,6224,Phenobarbital sodium inj,159.94
250000006,6242,phenylephrine per 1 mL,52.25
250000006,6429,Inj potassium chloride,94.69
250000006,6462,pralidoxime per 1 g,313.04
250000006,6492,Prednisone oral,7.03
250000006,6493,Prednisone oral,5.35
250000006,6494,Prednisone oral,5.05
250000006,6495,Prednisone oral,5.17
250000006,6497,Prednisone oral,5.11
250000006,6498,Prednisone oral,5.02
250000006,6562,Procainamide hcl injection,65.72
250000006,6563,Procainamide hcl injection,254.56
250000006,6580,Prochlorperazine injection,71.22
250000006,6583,Prochlorperazine maleate 5mg,6.1
250000006,6618,Promethazine hcl injection,37.88
250000006,6677,Inj protamine sulfate/10 MG,66.82
250000006,6744,Pyridoxine hcl 100 mg,46.05
250000006,700080,vasopressin 20 unit/mL solution 1 mL Vial,492.24
250000006,700080,vasopressin 20 unit/mL solution 10 mL Vial,"4,097.40"
250000006,700092,Fentanyl citrate injeciton,76.97
250000006,700099,In morphine preservativ free,70.77
250000006,700129,Zoledronic Acid 1 mg,"2,979.25"
250000006,700132,multivitamin (Adult MVI) 3 300 unit- 150 mcg/10 mL solution 100 mL Vial,59.16
250000006,700132,multivitamin (Adult MVI) 3 300 unit- 150 mcg/10 mL solution 10 mL Vial,61.12
250000006,700132,multivitamin (Adult MVI) 3 300 unit- 150 mcg/10 mL solution 5 mL Vial,61.12
250000006,700132,multivitamin (Adult MVI) 3 300 unit- 150 mcg/10 mL solution 50 mL Vial,67.04
250000006,700141,Ampicillin 500 MG inj,37.35
250000006,700142,Ampicillin 500 MG inj,41.6
250000006,700144,Garamycin gentamicin inj,107.14
250000006,700255,DTaP: Diphtheria-Tetanus-acellular Pertussis (PF) 25-58-10 Lf-mcg-Lf/0.5mL suspension 0.5 mL Syringe,37.75
250000006,700256,DTaP-IPV: Diphth-Tet-acell Pertussis & Inactivated Poliovirus (PF) 25 Lf-58 mcg-10 Lf/0.5 mL suspension 0.5 mL Vial,67.47
250000006,700257,Tdap => 7 yo  im,54.41
250000006,700267,Td vaccine no prsrv >/= 7 yo  im,41.31
250000006,700271,Vancomycin hcl injection,46.72
250000006,700272,Ceftriaxone sodium injection,39.89
250000006,700273,Cefazolin sodium injection,37.69
250000006,700274,Cefazolin sodium injection,40.16
250000006,700276,Vancomycin hcl injection,41.44
250000006,700286,Piperacillin/tazobactam,45.23
250000006,700288,Cefepime HCl for injection,51.31
250000006,700290,Inj ceftazidime per 500 mg,50.64
250000006,700359,Calcium gluconate injection,51.04
250000006,700366,Calcium gluconate injection,51.04
250000006,700375,sodium chloride 0.9 % 250 mL Flex Cont,75.7
250000006,700375,sodium chloride 0.9 % 500 mL Flex Cont,75.35
250000006,700375,sodium chloride 0.9 % 1 000 mL Flex Cont,75.18
250000006,700375,sodium chloride 0.9 % 25 mL Flex Cont,83.4
250000006,700375,sodium chloride 0.9 % 50 mL Flex Cont,78.85
250000006,700375,sodium chloride 0.9 % 100 mL Flex Cont,76.75
250000006,700398,Adenosine inj 1mg,44.8
250000006,700400,C1 esterase inhibitor 500 unit (10 mL) recon soln 1 each KIT,"6,575.00"
250000006,700403,Certolizumab Pegol Inj 1mg,"5,143.71"
250000006,700406,Diazepam injection,172.21
250000006,700411,etomidate 2 mg/mL peds partial package 20 mL Vial,58.76
250000006,700411,etomidate 2 mg/mL peds partial package 10 mL Vial,58.24
250000006,700412,fosphenytoin 100 mg PE/2 mL solution 10 mL Vial,100.15
250000006,700415,Morphine sulfate injection,76.17
250000006,700416,Morphine sulfate injection,77.39
250000006,700417,Morphine sulfate injection,74.7
250000006,700418,Morphine sulfate injection,76.18
250000006,700419,Fentanyl citrate injection,75.37
250000006,700420,Lorazepam injection,72.66
250000006,700421,Lorazepam injection,80.16
250000006,700424,Hydromorphone injection,74.7
250000006,700426,labetalol 5 mg/mL solution 20 mL Vial,45
250000006,700426,labetalol 5 mg/mL solution 4 mL Cartridge,59.05
250000006,700426,labetalol 5 mg/mL solution 40 mL Vial,86.4
250000006,700426,labetalol 5 mg/mL solution 4 mL Syringe,37.18
250000006,700426,labetalol 5 mg/mL solution 4 mL Vial,37.18
250000006,700427,Colistimethate sodium inj,134.95
250000006,700429,Vancomycin hcl injection,35.16
250000006,700490,vecuronium 1000 mcg/mL 100 mL Bag,183.9
250000006,700502,interferon beta-1a 30 mcg/0.5 mL syringe 1 each KIT,"4,063.13"
250000006,700502,interferon beta-1a 30 mcg/0.5 mL syringe 0.5 mL Syringe,"3,825.20"
250000006,700502,interferon beta-1a 30 mcg/0.5 mL syringe 4 each KIT,"4,063.13"
250000006,700503,succinylcholine-0.9% NaCl (PF) 200 mg/10 mL syringe 10 mL Vial,97.74
250000006,700503,succinylcholine-0.9% NaCl (PF) 200 mg/10 mL syringe 10 mL Syringe,121.79
250000006,700610,Vitamin k phytonadione inj,62.48
250000006,700628,Inj potassium chloride,91.28
250000006,700629,Inj potassium chloride,84.28
250000006,700636,acyclovir per 5 mg,47.4
250000006,700638,Azithromycin,45.08
250000006,700639,Ampicillin sodium per 1.5 gm,41.61
250000006,700642,Cefotaxime sodium injection,43.22
250000006,700643,Cefotaxime sodium injection,44.32
250000006,700645,Cefoxitin sodium injection,61.29
250000006,700646,Sterile cefuroxime injection,36.15
250000006,700647,Chloramphenicol sodium injec,168.05
250000006,700648,Ampicillin 500 MG inj,37.89
250000006,700649,Ampicillin 500 MG inj,40.69
250000006,700650,Ampicillin 500 MG inj,44.64
250000006,700651,Ampicillin sodium per 1.5 gm,44.02
250000006,700652,Ciprofloxacin iv,82
250000006,700655,Digoxin injection,42.44
250000006,700658,Erythro lactobionate /500 MG,66.08
250000006,700659,Erythro lactobionate /500 MG,264.96
250000006,700662,Fluconazole,93.2
250000006,700663,Furosemide injection,40.72
250000006,700664,Colistimethate sodium inj,134.94
250000006,700665,Dexamethasone sodium phos,40.36
250000006,700666,Dexamethasone sodium phos,42.4
250000006,700667,Dexamethasone sodium phos,58.88
250000006,700668,Inj magnesium sulfate,39.07
250000006,700672,Furosemide injection,64.17
