Off ID,Supply Name,Contact Date,Charge Code ID,Charge Code Name,Billed Charge
20088344,SCREW CORTEX 2.0MM ST RECE 10M,05/19/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,143.44
20095002,SCREW CORTEX 2.0MM ST RECE 11M,05/20/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,143.44
20096774,SCREW CORTEX 2.0MM ST RECE 14M,03/02/2017,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,143.44
20098061,STENT BEND DUODENAL 10F X 12,02/08/2018,27011086,HC OR 278 C2625 STENT NON-COR TEM W/DEL SY,146.88
20098063,STENT BEND DUODENAL 10F X 7,02/08/2018,27011086,HC OR 278 C2625 STENT NON-COR TEM W/DEL SY,146.88
20098064,STENT BEND DUODENAL 7F X 7,02/08/2018,27011086,HC OR 278 C2625 STENT NON-COR TEM W/DEL SY,146.88
20089956,SCREW CORTEX SLF-TAP 2.7X 30MM,05/18/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,147.84
20096522,SCREW CORTEX SLF-TAP 2.7X 46MM,12/19/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,147.84
20089597,SCREW CORTEX SLF-TAP 2.7X 40MM,05/18/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,151.2
20083854,K WIRE STAINLESS STEEL 062,05/02/2017,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,152
20092691,SCREW CANCELLOUS 4.0 16MM SS,05/19/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,156
20086599,WASHER ASNIS 6.5MM,02/01/2017,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,160
20086342,GLIDEWIRE ANGLED .038,04/07/2016,27010439,HC OR 278 C1769 GUIDEWIRE,165.6
20098237,ZIPWIRE .038 ST TIP SUBSTITUTE,03/28/2018,27070464,HC OR 272 C1769 GUIDEWIRE,168.08
20096564,SCREW 2.0MMCORTEX SLF-TPING8MM,01/05/2017,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,168.96
20090818,TRAY DIAGNOS THOR/PARC 8FR,04/07/2016,27010964,HC OR 272 STERILE SURG SUPPLIES,170.48
20095841,CERVICAL RIPEN BALLOON,09/20/2018,27010584,HC OR 272 A4649 SURGICAL SUPPLIES,174
1408323,SLING ULTRA II ARM LARGE,08/08/2017,27010566,HC OR 271 A4565 SLINGS,174.72
1408322,SLING ULTRA II ARM MD,08/08/2017,27010566,HC OR 271 A4565 SLINGS,174.72
1408321,SLING ULTRA II ARM SMALL,08/08/2017,27010566,HC OR 271 A4565 SLINGS,174.72
20091493,GLIDEWIRE ANGLED .038 X150CM,04/07/2016,27010439,HC OR 278 C1769 GUIDEWIRE,180
20092692,SCREW CORTICAL S TAP 3.5X10MM ,05/19/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,180
20092693,SCREW CORTICAL S TAP 3.5X14MM ,05/19/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,180
20092694,SCREW CORTICAL S TAP 3.5X16MM ,05/19/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,180
20096157,SCREW 2.4MMX20MM CORTEX ST,10/04/2017,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,185.92
20095715,SCREW CORTEX SLF TAP 2.4X 26MM,03/05/2018,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,185.92
20087198,SCREW CORTEX SLF-TAP 2.4X 12MM,02/12/2018,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,185.92
20095149,SCREW CORTEX SLF-TAP 2.4X 14MM,03/05/2018,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,185.92
20088209,SCREW CORTEX SLF-TAP 2.4X 22M ,03/15/2018,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,185.92
20095162,SCREW CORTEX SLF-TAP 2.4X 24MM,03/05/2018,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,185.92
20092051,SCREW 2.7 METAPHYS ST T8 16MM ,05/19/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,188.1
20096310,SCREW 2.7 METAPHYS ST T8 24MM ,11/01/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,188.1
20092052,SCREW 2.7 METAPHYS ST T8 26MM ,05/19/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,188.1
20092053,SCREW 2.7 METAPHYS ST T8 34MM ,11/29/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,188.1
20091958,SCREW 2.7 METAPHYSEAL ST T8,05/19/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,188.1
20095671,SCREW 2.7MM METAPHSEAL T8 12MM,05/19/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,188.1
20095787,SCREW 2.7MM METAPHSEAL T8 48MM,05/31/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,188.1
20095056,SCREW 2.7MM METAPHSEAL T8 50MM,05/19/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,188.1
66S1553,BRONCH CATH LEFT 37FR,04/07/2016,27010431,HC OR 278 C1726 CATH BAL DIL NON VASCULAR,193.48
20091494,GLIDEWIRE STRAIGHT .025X150CM ,02/28/2017,27010439,HC OR 278 C1769 GUIDEWIRE,193.875
20093017,SCREW NONLOCKING BIOMET 3.5X24,06/29/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,196.875
20093018,SCREW NONLOCKING BIOMET 3.5X26,06/29/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,196.875
20093019,SCREW NONLOCKING BIOMET 3.5X30,07/06/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,196.875
20093020,SCREW NONLOCKING BIOMET 3.5X40,06/29/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,196.875
20094938,INTRODUCER SET 16FR PULL APART,02/07/2017,27010444,HC OR 278 C1892 INTRO SHEATH FIXED PEEL AWAY ,199.2
20089593,FLO SEAL APPLICATOR END TIP,02/07/2017,27010584,HC OR 272 A4649 SURGICAL SUPPLIES,199.5
20093720,ARTERIAL LINE CATH KIT ARROW,02/02/2017,27010463,HC OR 278 C1751 CATH INF PER CENT MIDLINE,200
20097181,CATHETER EMBOLECT FOGARTY 2X60,01/12/2018,27010436,HC OR 278 C1757 CATH THROMBECTOMY EMBOLECTOMY,200
20097177,CATHETER EMBOLECT FOGARTY 3X40,10/19/2017,27010436,HC OR 278 C1757 CATH THROMBECTOMY EMBOLECTOMY,200
20097179,CATHETER EMBOLECT FOGARTY 4X40,12/04/2017,27010436,HC OR 278 C1757 CATH THROMBECTOMY EMBOLECTOMY,200
20097180,CATHETER EMBOLECT FOGARTY 4X80,01/12/2018,27010436,HC OR 278 C1757 CATH THROMBECTOMY EMBOLECTOMY,200
20097182,CATHETER EMBOLECT FOGARTY 5X80,01/12/2018,27010436,HC OR 278 C1757 CATH THROMBECTOMY EMBOLECTOMY,200
20097183,CATHETER EMBOLECT FOGARTY 6X80,11/29/2018,27010436,HC OR 278 C1757 CATH THROMBECTOMY EMBOLECTOMY,200
20080431,SCREW CANCELLOUS 6.5X20MM,10/24/2017,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,200
20080607,SCREW CANCELLOUS 6.5X25MM,01/15/2018,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,200
20080432,SCREW CANCELLOUS 6.5X30MM,10/24/2017,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,200
20080433,SCREW CANCELLOUS 6.5X35MM,10/24/2017,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,200
20080434,SCREW CANCELLOUS 6.5X40MM,10/24/2017,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,200
20095742,SCREW THREAD LIFTER,05/24/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,200
20080853,SPACER CEMENT 12MM HOW,12/11/2017,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,200
20097695,SPACER CEMENT 13MM HOW,12/08/2017,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,200
20080854,SPACER CEMENT 14MM HOW,12/11/2017,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,200
20097890,SPACER CEMENT 15MM HOW,01/04/2018,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,200
20080857,SPACER CEMENT 17MM HOW,12/04/2017,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,200
20093884,GUIDEWIRE NITINOL STRAIGHT.035,04/07/2016,27010439,HC OR 278 C1769 GUIDEWIRE,201.225
20086029,DRILL ASNIS III CANNULAT 4.9LG,11/05/2018,27070464,HC OR 272 C1769 GUIDEWIRE,202.5
20096158,SCREW 2.4MMX10MM CORTEX ST,09/14/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,204.6
20096903,SCREW CORTEX SLF TAP 2.4X 30MM,04/05/2017,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,204.6
20090654,SCREW CORTEX SLF-TAP 2.4X 16MM,06/07/2017,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,204.6
66S2332,CATHETER FOGARTY 3FR,11/01/2016,27010436,HC OR 278 C1757 CATH THROMBECTOMY EMBOLECTOMY,206.25
66S2331,CATHETER FOGARTY 4 X 80,11/01/2016,27010436,HC OR 278 C1757 CATH THROMBECTOMY EMBOLECTOMY,206.25
66S2330,CATHETER FOGARTY 4FR,11/01/2016,27010436,HC OR 278 C1757 CATH THROMBECTOMY EMBOLECTOMY,206.25
20080388,EMBOLECTOMY CATHETER 5FR,09/14/2016,27010436,HC OR 278 C1757 CATH THROMBECTOMY EMBOLECTOMY,206.25
20085253,INTRODUCE SET PEEL AWAY COOK,02/07/2017,27010444,HC OR 278 C1892 INTRO SHEATH FIXED PEEL AWAY ,207.1875
20080666,PLATE 1/3 TUBULAR 2 HOLE 25MM ,05/20/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,209.25
66S1555,BRONCH CATH LEFT 41FR,04/04/2018,27010431,HC OR 278 C1726 CATH BAL DIL NON VASCULAR,218.8875
20090893,CATHETER AINTREE INTUBATION,05/11/2018,27010964,HC OR 272 STERILE SURG SUPPLIES,220.95
20083734,SPLINT NASAL,11/14/2018,27010584,HC OR 272 A4649 SURGICAL SUPPLIES,222.75
66S2333,CATHETER FOGARTY 3 X 80,01/18/2018,27010436,HC OR 278 C1757 CATH THROMBECTOMY EMBOLECTOMY,225
20093629,SCREW LOW PROFILE,05/19/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,225
20094499,SCREW LOWPROFILE 3.5X18,05/19/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,225
20093868,SCREW LOWPROFILE 4.0X38,05/19/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,225
20096056,SCREW LOWPROFILE T I 4.0X30MM ,08/23/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,225
20093771,SCREW SHOULDER FIXED LOC3.5X25,05/10/2018,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,237.1875
20095773,SCREW SHOULDER FIXED LOC3.5X30,05/10/2018,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,237.1875
20095759,SCREW SHOULDER REVERSE 6.5X30 ,05/10/2018,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,237.1875
20097546,SCREW 1.3MMCORTEX SLF-TPING10M,09/06/2017,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,239.4
20097548,SCREW 1.3MMCORTEX SLF-TPING12M,09/06/2017,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,239.4
20097542,SCREW 1.3MMCORTEX SLF-TPING13M,09/06/2017,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,239.4
20097545,SCREW 1.3MMCORTEX SLF-TPING6M ,09/06/2017,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,239.4
20097547,SCREW 1.3MMCORTEX SLF-TPING7M ,09/06/2017,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,239.4
20097541,SCREW 1.3MMCORTEX SLF-TPING8M ,09/06/2017,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,239.4
20095205,WASHER BONE 6.5/8.0,02/01/2017,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,240
20081702,SCREW BONE 6.5 X 40MM BIO,10/03/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,243.75
20095117,SCREW LOWPROFILE 6.5X15,10/06/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,243.75
20081705,SCREW LOWPROFILE 6.5X20MM BIO ,08/30/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,243.75
20081706,SCREW LOWPROFILE 6.5X25MM BIO ,08/29/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,243.75
20084272,SCREW LOWPROFILE 6.5X35MM BIO ,10/06/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,243.75
20082324,WIRE FLOPPY,07/31/2017,27010439,HC OR 278 C1769 GUIDEWIRE,243.75
20093013,SCREW LOCKING BIOMET 3.5 X 28 ,05/17/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,245.625
20093014,SCREW LOCKING BIOMET 3.5 X 30 ,05/17/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,245.625
20093015,SCREW LOCKING BIOMET 3.5 X 40 ,05/17/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,245.625
20093016,SCREW LOCKING BIOMET 3.5 X 48 ,05/17/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,245.625
20081975,SUTURE STERNOTOMY CCS#3 48217 ,01/09/2018,27010584,HC OR 272 A4649 SURGICAL SUPPLIES,247.5
20091641,SCREW BONE T7 2.7X26MM VARIAX ,05/19/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,249
20092476,CEMENT SIMPLEX HV,04/07/2017,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,255
20080669,PLATE 1/3 TUBULAR 5 HOLE 61MM ,05/20/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,259.875
20094838,SCREW LOW PROFILE NLOCK 2.7X10,11/01/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,266.25
20094839,SCREW LOW PROFILE NLOCK 2.7X11,11/01/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,266.25
20094840,SCREW LOW PROFILE NLOCK 2.7X12,11/01/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,266.25
20094841,SCREW LOW PROFILE NLOCK 2.7X13,11/01/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,266.25
20094842,SCREW LOW PROFILE NLOCK 2.7X14,11/01/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,266.25
20094843,SCREW LOW PROFILE NLOCK 2.7X15,11/01/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,266.25
20094844,SCREW LOW PROFILE NLOCK 2.7X16,11/01/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,266.25
20094845,SCREW LOW PROFILE NLOCK 2.7X18,11/01/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,266.25
20094846,SCREW LOW PROFILE NLOCK 2.7X20,11/01/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,266.25
20094847,SCREW LOW PROFILE NLOCK 2.7X22,11/01/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,266.25
20094848,SCREW LOW PROFILE NLOCK 2.7X24,11/01/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,266.25
20094849,SCREW LOW PROFILE NLOCK 2.7X26,11/01/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,266.25
20094850,SCREW LOW PROFILE NLOCK 2.7X28,11/01/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,266.25
20094851,SCREW LOW PROFILE NLOCK 2.7X30,11/01/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,266.25
20092143,SCREW BONE T10 3.5X18MM,05/19/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,269.5875
20093138,SCREW BONE T10 3.5X34,05/19/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,269.5875
20093139,SCREW BONE T10 3.5X40,05/19/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,269.5875
20088528,BRONCH CATH LEFT 28FR,04/16/2018,27010431,HC OR 278 C1726 CATH BAL DIL NON VASCULAR,270
20093479,BRONCH CATH LEFT 35FR COVIDIEN,04/16/2018,27010431,HC OR 278 C1726 CATH BAL DIL NON VASCULAR,270
20093480,BRONCH CATH LEFT 37FR COVIDIEN,04/16/2018,27010431,HC OR 278 C1726 CATH BAL DIL NON VASCULAR,270
20093481,BRONCH CATH LEFT 39FR COVIDIEN,04/16/2018,27010431,HC OR 278 C1726 CATH BAL DIL NON VASCULAR,270
20093482,BRONCH CATH LEFT 41FR COVIDIEN,04/16/2018,27010431,HC OR 278 C1726 CATH BAL DIL NON VASCULAR,270
20093011,GUIDEWIRE 1.6 X 150,05/26/2016,27010439,HC OR 278 C1769 GUIDEWIRE,270
20081636,PLATE 6 HOLE,05/20/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,270
20087599,CEMENT COBALT OXFRD,02/06/2017,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,273.75
20085811,PLATE NAR L FRAG 5 H/92MM,04/07/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,277.1625
20080670,PLATE 1/3 TUBULAR 8 HOLE 97MM ,05/20/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,280.125
20093773,SCREW SHOULDER FIXED LOC3.5X15,05/17/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,281.25
20093772,SCREW SHOULDER FIXED LOC3.5X20,05/17/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,281.25
20095774,SCREW SHOULDER FIXED NLK3.5X20,05/27/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,281.25
20095775,SCREW SHOULDER FIXED NLK3.5X25,05/27/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,281.25
20085798,PLATE SPOON 5 HOLE,07/06/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,286.125
66S0265,OLSEN 3 FR,11/08/2018,27010443,HC OR 278 C1894 INTRO SHEATH NON LASER,290.6625
66S0260,OLSEN 4 FR,11/08/2018,27010443,HC OR 278 C1894 INTRO SHEATH NON LASER,290.6625
20083778,CATHETER URETERAL DUAL LUMEN,04/07/2016,27010437,HC OR 278 C1758 CATHETER URETERAL,291.1875
66S1552,BRONCH CATH LEFT 39FR,04/07/2016,27010431,HC OR 278 C1726 CATH BAL DIL NON VASCULAR,294.225
20092484,SCREW LOWPROFILE 4.0X20,05/19/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,296.25
20085998,PLATE COMPRESSION 7 HOLE/124MM,04/07/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,301.275
20085696,PLATE LG FRAGMENT 8 HOLE 104MM,04/07/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,301.275
20085534,SUTURE BUTTON POLY ORTHO 520G ,01/09/2018,27010584,HC OR 272 A4649 SURGICAL SUPPLIES,303.2625
0995350,CENTRAL VEIN CATH TWO LUMEN,04/25/2018,27010463,HC OR 278 C1751 CATH INF PER CENT MIDLINE,305.8125
20097826,CENTRALIZER VERSYM HIP 10MM,12/06/2017,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,310.05
20097643,CENTRALIZER VERSYM HIP 11MM,10/09/2017,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,310.05
20097818,CENTRALIZER VERSYM HIP 12MM,12/05/2017,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,310.05
20097644,CENTRALIZER VERSYM HIP 13MM,10/10/2017,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,310.05
20097642,CENTRALIZER VERSYM HIP 9MM,10/09/2017,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,310.05
20083706,PLATE 9 HOLE,04/07/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,313.3125
20098323,CENTRALIZER VERSYM HIP 15MM,04/25/2018,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,315.1125
66S0672,INTRODUCER KIT 10FR,04/16/2018,27010444,HC OR 278 C1892 INTRO SHEATH FIXED PEEL AWAY ,318.75
20085797,PLATE SPOON 6 HOLE DEPUY,07/06/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,318.75
20092479,SCREW LOCKING LOWPROFIL 3.5X14,06/30/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,318.75
20095834,SCREW LOCKING LOWPROFIL 3.5X20,07/13/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,318.75
20092480,SCREW LOCKING LOWPROFIL 3.5X22,07/06/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,318.75
20086113,STENT INLAY OPTIMA 4.7X22,04/07/2016,27010413,HC OR 278 C2617 STENT NONCOR TEMP WO DELIV SYS,318.75
20097766,SCREW,12/04/2017,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,322.5
20091458,SCREW CORTICAL 3.5 ARTHREX,12/04/2017,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,322.5
20095956,SCREW LOW PROFILE 3.5MMX20,08/30/2018,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,322.5
20095957,SCREW LOW PROFILE 3.5MMX24,06/15/2018,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,322.5
20097764,SCREW LOW PROFILE 3.5MMX38,12/04/2017,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,322.5
20093693,SCREW LOW PROFILE 4 X28,08/30/2018,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,322.5
20092482,SCREW LOWPROFILE 3.5X22,12/04/2017,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,322.5
20092483,SCREW LOWPROFILE 3.5X26,12/04/2017,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,322.5
20098312,SCREW LOWPROFILE 3.5X28,04/23/2018,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,322.5
20098596,SCREW LOWPROFILE 4.0X22,08/29/2018,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,322.5
20092485,SCREW LOWPROFILE 4.0X26,08/30/2018,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,322.5
20098597,SCREW LOWPROFILE 4.0X32,08/29/2018,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,322.5
20097936,SCREW LOWPROFILE 4.0X46,01/18/2018,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,322.5
0995360,CENTRAL VEIN CATH MULTI LUMEN ,08/15/2017,27010463,HC OR 278 C1751 CATH INF PER CENT MIDLINE,324.0375
20092857,GUIDEWIRE ASNIS 3 3.2X300,11/05/2018,27070464,HC OR 272 C1769 GUIDEWIRE,326.25
20091601,SCREW BONE CROSSPIN ST 2.3,05/19/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,333
20080453,SCREW COMPRESSION 32.5MM,05/18/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,333.75
20096217,CATHETER EMBOL OTW,12/29/2017,27010436,HC OR 278 C1757 CATH THROMBECTOMY EMBOLECTOMY,341.25
20092690,PLATE 1/3 TUBULAR 6 HOLE SS,05/19/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,345
20086436,PLATE AXSOS DIS/LAT FEM 10HOLE,07/06/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,345
20083662,GUIDE WIRE 3.2MM,11/05/2018,27070464,HC OR 272 C1769 GUIDEWIRE,348.75
20085813,PLATE NAR 45MM 8 H/135MM,04/07/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,355.0875
20098435,STENT INLAY OPTIMA 4.7X22-32,06/06/2018,27011086,HC OR 278 C2625 STENT NON-COR TEM W/DEL SY,356.25
20086112,STENT INLAY OPTIMA 4.7X24,07/03/2018,27010413,HC OR 278 C2617 STENT NONCOR TEMP WO DELIV SYS,356.25
20086114,STENT INLAY OPTIMA 8X22-32,04/07/2016,27010413,HC OR 278 C2617 STENT NONCOR TEMP WO DELIV SYS,356.25
20086115,STENT INLAY OPTIMA 8X24,04/07/2016,27010413,HC OR 278 C2617 STENT NONCOR TEMP WO DELIV SYS,356.25
20086116,STENT INLAY OPTIMA 8X26,04/07/2016,27010413,HC OR 278 C2617 STENT NONCOR TEMP WO DELIV SYS,356.25
20097942,STENT INLAY OPTIUM 4.7FR X26CM,01/26/2018,27010413,HC OR 278 C2617 STENT NONCOR TEMP WO DELIV SYS,356.25
20097943,STENT INLAY OPTIUM 4.7FR X28CM,01/26/2018,27010413,HC OR 278 C2617 STENT NONCOR TEMP WO DELIV SYS,356.25
20083658,STENT OPTIMA,02/01/2017,27010413,HC OR 278 C2617 STENT NONCOR TEMP WO DELIV SYS,356.25
20083667,STENT OPTIMA 6 X 24,04/07/2016,27010413,HC OR 278 C2617 STENT NONCOR TEMP WO DELIV SYS,356.25
20084259,STENT OPTIMA 6 X 26,04/07/2016,27010413,HC OR 278 C2617 STENT NONCOR TEMP WO DELIV SYS,356.25
20084269,STENT OPTIMA 6 X 28,04/07/2016,27010413,HC OR 278 C2617 STENT NONCOR TEMP WO DELIV SYS,356.25
20084271,STENT OPTIMA 7 X 22,04/07/2016,27010413,HC OR 278 C2617 STENT NONCOR TEMP WO DELIV SYS,356.25
20083671,STENT OPTIMA 7 X 24,04/07/2016,27010413,HC OR 278 C2617 STENT NONCOR TEMP WO DELIV SYS,356.25
20083668,STENT OPTIMA 7 X 26,04/07/2016,27010413,HC OR 278 C2617 STENT NONCOR TEMP WO DELIV SYS,356.25
20081731,STENT OPTIMA 7 X 28,04/07/2016,27010413,HC OR 278 C2617 STENT NONCOR TEMP WO DELIV SYS,356.25
20082132,GUIDEWIRE X ERCP 035,07/26/2017,27010439,HC OR 278 C1769 GUIDEWIRE,358.125
20095389,SCREW RELINE LCKOPEN TULIP 5.5,08/22/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,360.5
20096610,SCREW SET PRECEPT,01/11/2017,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,360.5
20096493,SCREW SELF LOCKING 2.4MM 12MM ,11/02/2018,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,363.3
20087199,SCREW SELF LOCKING 2.4MM 14MM ,11/02/2018,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,363.3
