CDM,BILLING DESCRIPTION  ,CPT   , LOURDES WCH PRICE 
006091,DULCOLAX SUPPOS.,00000, $2.00 
006111,DURAGESIC 50MG PATCH,00000, $568.00 
006118,DURICEF 500MG CAPS,00000, $94.00 
006140,EES 333MG TAB,00000, $3.00 
006148,EFFEXOR 37.5MG TAB,00000, $3.00 
006149,EFFEXOR XR 75MG,00000, $71.00 
006177,ELOCON 0.1%CRM15GM,00000, $320.00 
006266,TAPAZOLE 5MG,00000, $3.00 
006298,ESTRACE 1MG TAB,00000, $8.00 
006304,ETHYL CHLOR SPRAY,00000, $487.00 
006331,FAMVIR 125MG,00000, $52.00 
006334,FAMVIR 500 MG TAB,00000, $133.00 
006342,FEOSOL TAB 325MG,00000, $1.00 
006343,FEOSOL ELXR. 1 OZ,00000, $1.00 
006380,FIORICET TAB,00000, $8.00 
006382,FIORINAL CAP,00000, $45.00 
006390,FLAGYL 250MG TAB,00000, $71.00 
006395,FLEXERIL 10MG TAB,00000, $48.00 
006396,FLONASE NASAL 0.5 %,00000, $644.00 
006401,OFLOXACIN 0.3% 5ML OTIC,00000, $786.00 
006402,FLOMAX 0.4MG CAP,00000, $48.00 
006405,FLORINEF 0.1MGTAB,00000, $3.00 
006412,FLUOR-I-STRIP-AT EA,00000, $10.00 
006434,FOLVITE 1MG TAB,00000, $8.00 
006503,GARAMYCIN 15GM CR,00000, $212.00 
006505,GARAMYCIN 15GM ONT,00000, $254.00 
006508,GARAMYCIN OP DRP 5CC,00000, $283.00 
006536,GENOPPTIC 3.5GM,00000, $283.00 
006571,GLUCOPHAGE 500 TAB,00000, $2.00 
006572,GLUCOPHAGE 850MG TAB,00000, $3.00 
006573,GLUCOTROL XL 5MG TAB,00000, $2.00 
006574,GLUCOTROL 5MG TAB,00000, $2.00 
006576,GLYCERIN ADULT RS,00000, $1.00 
006578,GLYCERIN CHILD RS,00000, $1.00 
006615,HALDOL 5MG TAB,00000, $48.00 
006630,HCTZ 25 MG TAB,00000, $8.00 
006667,HUMIBID L.A.600MGTAB,00000, $3.00 
006691,HYDREA 500MG,00000, $10.00 
006693,HYDROCORT 1% CR/OINT,00000, $92.00 
006697,HYDROCORTISONE 1% OINT.,00000, $94.00 
006775,IMDUR 30 MG TAB,00000, $8.00 
006781,IMITREX 25MG TAB,00000, $259.00 
006782,IMURAN 50MG TAB,00000, $3.00 
006784,IMODIUM 2MG CAP,00000, $2.00 
006792,INDERAL 10MG TAB,00000, $2.00 
006793,INDERAL 20MG TAB,00000, $2.00 
006803,INDOCIN 25MG CAP,00000, $10.00 
006808,INDOCIN 50MG SUPP,00000, $10.00 
006815,INH 300MG TAB,00000, $3.00 
006947,KAYEXELATE(SOD PLYSULF),00000, $48.00 
006955,KEFLEX 250MG CAP,00000, $2.00 
006981,KENALOG CR O.1 PC,00000, $160.00 
007020,K-DUR 20MEQ TAB,00000, $8.00 
007022,K-LYTE TAB,00000, $10.00 
007050,LAMICTAL 25MG,00000, $45.00 
007052,LAMISIL 1%CR 15GM,00000, $760.00 
007055,LACTINEX 1GM PCKT,00000, $2.00 
007058,LANOXIN 0.125MG TAB,00000, $2.00 
007059,LANOXIN 0.25MG TAB,00000, $2.00 
007089,LASIX 20MG TAB,00000, $2.00 
007096,LASIX ORAL SOL 2OZ,00000, $174.00 
007128,LEVAQUIN 500MG TAB,00000, $212.00 
007129,LEUCOVORIN 5MG TAB,00000, $54.00 
007131,LEVSIN .125MG/MLDROP,00000, $426.00 
007135,LEVAQUIN 250MG TAB,00000, $119.00 
007145,LIBRAX CAP,00000, $3.00 
007180,LIORESAL 10MG,00000, $2.00 
007182,LIPITOR 10MG TAB,00000, $2.00 
007200,LOPID 600MG CAP,00000, $45.00 
007202,LOMOTIL 2.5MG TAB,00000, $3.00 
007204,LOPRESSOR 50MG TAB,00000, $2.00 
007205,LORAZEPAM 1MG TAB ATIVAN,00000, $8.00 
007215,PRILOSEC 20MG CAP,00000, $52.00 
007216,LOTENSIN,00000, $3.00 
007218,LOTRISONE CRM 15GM,00000, $228.00 
007286,MAALOX 1OZ,00000, $1.00 
007292,MACRODANTIN 50 MG,00000, $8.00 
007294,MACROBID 100MGCAP,00000, $3.00 
007310,MAG-OX TAB,00000, $1.00 
007393,MEGACE 20MG TAB,00000, $8.00 
007430,MEPHYTON 5MG TABS,00000, $92.00 
007454,METAMUCL INST PCKT,00000, $1.00 
007472,METHERGINE 0.2MG TABLET,00000, $8.00 
007476,METHYLNE BLUE 10CC IJ,00000, $273.00 
007492,MIDRIN CAPS,00000, $2.00 
007497,MILK OF MAG 1OZ SP,00000, $1.00 
007509,MINIPRES 1MG CAP,00000, $2.00 
007546,MONISTAT-7 VAG CR,00000, $133.00 
007548,MONOPRIL 10MG TABS,00000, $10.00 
007585,MYAMBUTOL 400MG TAB,00000, $52.00 
007593,MYCOLOG 15GM0/CR,00000, $144.00 
007594,MYCOLOG II OINT 15GM,00000, $144.00 
007608,MYCOSTATIN OINT 15GM,00000, $127.00 
007609,MYCOSTATIN POWDER,00000, $223.00 
007610,NYSTATIN CREAM 15GM,00000, $63.00 
007622,MYLICON 80 TAB,00000, $1.00 
007624,MYLICON 30CC ORAL DR,00000, $143.00 
007634,MYSOLINE 50MG,00000, $3.00 
007710,NAPROXEN 500MG TAB,00000, $45.00 
007711,NAPROXEN 125/5ML C102,00000, $54.00 
007723,NASALCORT INHALER,00000, $545.00 
007807,NEOMYCIN 500 MG TAB,00000, $10.00 
007821,NEOSPORIN UD,00000, $1.00 
007836,NEOSYNEPHRINE .5% D,00000, $45.00 
007842,NEO-SYNEPHRINE S .25,00000, $45.00 
007851,NEURONTIN 300 MG CAPS,00000, $3.00 
007853,NEUTRA-PHOS K,00000, $10.00 
007856,NEURONTIN 100MG CAP,00000, $3.00 
007859,NICODERM 7MG PATCH,00000, $119.00 
007890,NITROL OINT UNIT DOS,00000, $3.00 
007893,NIZORAL 2 % SHAMPOO,00000, $464.00 
007895,NIZORAL 200MG TABS,00000, $48.00 
007900,NIZORAL CREAM 15 GM,00000, $228.00 
007921,NS NOSE GTTS,00000, $52.00 
007931,NORPACE 150MG CAP,00000, $3.00 
007943,NORVASC 5MG TABS,00000, $3.00 
007958,NUPERCANAL OINT,00000, $119.00 
007965,OFLOXACIN 0.3% 5ML OTIC,00000, $520.00 
008019,OSCAL 500 TAB,00000, $1.00 
008065,PARLODEL 2.5MG,00000, $10.00 
008077,PAXIL 20MG TAB,00000, $10.00 
008116,PEN-VEE K 250MGTAB,00000, $3.00 
008129,PERCOCET-5 TAB,00000, $48.00 
008131,PERCODAN TAB,00000, $48.00 
008132,PEPCID 20MG TAB,00000, $71.00 
008136,PERIACTIN 4MG TAB,00000, $2.00 
008138,PERIACTIN 1OZ SYRP,00000, $48.00 
008187,PHENERGAN 25MG TAB,00000, $8.00 
008190,PHENERGAN RS 25MG,00000, $94.00 
008191,PHENERGAN RS 50MG,00000, $116.00 
008205,PHENRGN EXP/COD 1OZ,00000, $85.00 
008210,PHENOBARB 30MG TAB,00000, $45.00 
008215,PHENOBARB 100MG TAB,00000, $8.00 
008254,PLAQUENIL 200MG TAB,00000, $8.00 
008256,PLAVIX 75 MG TAB,00000, $71.00 
008350,PREMARIN 1.25MG TAB,00000, $10.00 
008356,PRED FORTE 1% 5ML,00000, $354.00 
008358,PREDNISONE 5MG TAB,00000, $2.00 
008364,PRENATAL RX VIT/ZINC,00000, $1.00 
008367,PREDNISONE 50 MG TAB,00000, $2.00 
008375,PREMARIN .625MG TAB,00000, $8.00 
008376,PREMARIN .3MG TAB,00000, $8.00 
008413,PROCARDIA 10 MG CAPS,00000, $2.00 
008420,PROCTOCREAM 2.5%CRM,00000, $456.00 
008460,PROPYLTHIOURAC 50MGT,00000, $8.00 
008472,PROVERA 5 MG,00000, $2.00 
008473,PROZAC 10MG,00000, $54.00 
008474,PROZAC 20MG/5ML SOL,00000, $532.00 
008478,PURINETHOL 50MG TAB,00000, $92.00 
008486,PYRAZINAMIDE 500MG,00000, $48.00 
008490,PYRIDIUM TAB 100MG,00000, $2.00 
008508,QUESTRAN 4GM PCKT,00000, $48.00 
008556,RESTORIL 15MG CAP,00000, $10.00 
008560,RIFAMPIN 150MG CAP,00000, $45.00 
008572,RIFAMPIN 300MG CAP,00000, $48.00 
008573,PROZAC 20 MG PULV.CA,00000, $48.00 
008576,RISPERDAL 1 MG TAB,00000, $45.00 
008585,ROBAXIN 500MG TAB,00000, $10.00 
008608,ROBITUSSIN-DM 1OZ,00000, $2.00 
008616,ROCALTROL 0.25MCG TA,00000, $45.00 
008625,ROWASA ENEMA,00000, $211.00 
008670,SENOKOT TABS,00000, $1.00 
008680,SEPTRA 1OZ SUSP,00000, $10.00 
008681,SEROQUEL 25MG TAB,00000, $10.00 
008705,SINGULAIR 5MG CHEW TAB,00000, $71.00 
008707,SILVADENE 50GM CREAM,00000, $212.00 
008708,SILVADENE 400GM CR,00000, $909.00 
008718,SINEQUAN 25MG CAP,00000, $8.00 
008750,SLOW-MAG TABLETS,00000, $1.00 
008751,SLOW FE TABLETS,00000, $1.00 
008781,SOD SULAMYD 10%,00000, $456.00 
008811,SOMA 350MG TAB,00000, $45.00 
008825,ECONAZOLE 1% TOP 15GM,00000, $273.00 
008912,SUDAFED TAB 30MG,00000, $1.00 
008928,SUMYCIN 250MG CAP,00000, $1.00 
008942,SURFAK CAP 240MG,00000, $1.00 
008970,SYNTHROID 01MG TAB,00000, $2.00 
008971,SYNTHROID 0.088MGTAB,00000, $3.00 
008979,SYRPALTA SYRUP 1 OZ,00000, $8.00 
009007,TAMBOCOR 50MG TAB,00000, $3.00 
009045,CLOBETASL 0.05%TOP 15GM,00000," $1,215.00 "
009047,TEGRETOL 200MG TAB,00000, $8.00 
009049,TENEX 1MG TAB,00000, $2.00 
009051,TENORMIN 50MG,00000, $45.00 
009089,TESSALON 100MG CAP,00000, $10.00 
009090,TERAZOL 7 CREAM,00000, $634.00 
009129,THERAGRAN TAB,00000, $1.00 
009141,THIAMINE 100MG TAB,00000, $1.00 
009246,UNIVASC 7.5MG TABS,00000, $3.00 
009250,TOBRADEX O/S 5ML,00000, $475.00 
009251,CEFTIN 250MGL 5ML SUSP,00000," $1,528.00 "
009253,TOBRA/DEX OP 3.5 GM,00000, $532.00 
009258,PENTASA 250MG CAPSULE,00000, $-   
009276,TOPROL XL 50MG TAB,00000, $2.00 
009281,TORADOL 10MG TABLET,00000, $48.00 
009283,TRANDATE 100MG TAB,00000, $3.00 
009291,TRANSDERM SCOP 2/PAC,00000, $54.00 
009294,TRANXENE T 3.75MGTAB,00000, $10.00 
009319,TRIAMT/HCTZ 50/25TAB,00000, $3.00 
009375,TUCKS BOX-40 PADS,00000, $45.00 
009380,TUMS TAB,00000, $1.00 
009410,ACETAMINOPHEN 325 MG TAB,00000, $1.00 
009415,TYLENOL 80MG CHEW TB,00000, $1.00 
009416,TYLENOL-EXTRA ST EA,00000, $1.00 
009420,TYLENOL/COD-NO-3 TAB,00000, $45.00 
009421,TYLENOL/COD-NO-4 TAB,00000, $45.00 
009423,TYLOX CAP,00000, $48.00 
009424,ULTRAM 50MG TAB,00000, $3.00 
009460,URECHOLINE 10MG TAB,00000, $1.00 
009468,URIMAR T TAB,00000, $2.00 
009490,VALISONE CR 15GM,00000, $364.00 
009501,VALIUM TAB 5MG,00000, $48.00 
009504,VALIUM 2MG TAB,00000, $48.00 
009505,VALTREX 500MG,00000, $54.00 
009534,VASOTEC 5MG TAB,00000, $2.00 
009566,VENTOLIN SYRUP 1 OZ,00000, $45.00 
009569,VENTOLIN INH SOLN,00000, $520.00 
009604,VIBRAMYCIN 100MG CAP,00000, $71.00 
009610,VICODIN  TAB,00000, $45.00 
009641,VISTARIL 25MG CAP,00000, $10.00 
009645,VISTARIL 1 OZ SUSP,00000, $335.00 
009650,VITAMIN B6 50MG,00000, $3.00 
009652,VIT E 400U CP,00000, $1.00 
009661,WELLBUTRIN SR 150MG,00000, $10.00 
009662,WELLBUTRIN 75MG TABS,00000, $2.00 
009663,WELLBUTRIN 100MG TAB,00000, $2.00 
009692,XYLOCANE JELLY 30CC,00000, $297.00 
009704,ZANTAC SYRUP 150MG/10ML,00000, $251.00 
009705,ZANTAC 150MG TAB,00000, $45.00 
009707,ZEASORB-AF 2% POWDER,00000, $143.00 
009711,ZESTRIL 5MG,00000, $2.00 
009712,ZESTRIL 10MG TABLET,00000, $2.00 
009718,ZEBETA 5MG TABLET,00000, $45.00 
009721,ZINC 50MG TAB,00000, $3.00 
009722,ZINC SULF 220MG CAP,00000, $3.00 
009726,ZITHROMAX 250MG,00000, $200.00 
009730,ZOLOFT 50MG TABS,00000, $8.00 
009731,ZOCAR 10 MG TAB,00000, $54.00 
009741,ZOVIRAX CAPS,00000, $8.00 
009742,ACYCLOVIR 5% TOP 15 GM,00000, $948.00 
009744,ZOVIRAX SUSP 1OZ,00000, $203.00 
009746,ZYLOPRIM 100MG TAB,00000, $2.00 
009748,ZIAC 2.5MG TAB,00000, $8.00 
009749,ZYRTEC 10MG TAB,00000, $10.00 
009750,ZYPREXA 5MG TAB,00000, $97.00 
712050,TEGRETOL 100 MG CHEW,00000, $2.00 
712052,TERAZOL 3 CREAM 20MG,00000, $250.00 
712053,SUBOXONE 8 MG TABLET,00000, $74.00 
712058,THEOPHYLLIN ELIXIR 1 ML,00000, $1.00 
712065,TOPAMAX SUSP 50ML,00000, $149.00 
712069,LOCOID OINT 0.1%,00000, $488.00 
712070,TYLENOL JR STR 160MG,00000, $1.00 
712072,TYLENOL ELIX 4OZ,00000, $36.00 
712079,UNISOM TAB 25MG,00000, $8.00 
712081,URECHOLINE 1MG/ML SUSP70,00000, $585.00 
712086,VALIUM 5MG 5ML SOL,00000, $22.00 
712091,VASOTEC 2.5MG TAB,00000, $21.00 
712099,VERAPAMIL TAB 120MG,00000, $8.00 
712103,VITAMIN E CREAM 113 GM,00000, $63.00 
712104,VIVARIN 200 MG TABLET,00000, $1.00 
712108,ZYLOPRIM 20 MG/ML ORAL,00000, $1.00 
712110,XOPENEX 0.31MG/3ML VIAL,00000, $59.00 
712115,XYLOCAINE VISCOUS/UD,00000, $21.00 
712118,XYLOCAINE VIS 30CC,00000, $49.00 
712119,XYLOCAINE VIS 100CC,00000, $80.00 
712126,ZANAFLEX 2MG TABLET,00000, $21.00 
712127,ZONEGRAN 50MG CAPSULE,00000, $19.00 
712128,ZONEGRAN SUSP 30 ML BTL,00000, $85.00 
712129,ZONEGRAM 25MG TABLET,00000, $3.00 
712130,ZANTAC LIQUID 10ML,00000, $49.00 
712131,ZARONTIN 250MG/5ML,00000, $123.00 
712135,ZITHROMAX 200/5 15ML,00000, $578.00 
712138,ZINC GLUCONATE LIQ 30ML,00000, $323.00 
712139,ZINC OXIDE OINT,00000, $29.00 
712147,AMOXIL 50 MG/ML PO SYR,00000, $1.00 
712150,ELOCON 0.1% OINT,00000, $300.00 
712155,FOLIC ACID LIQUID 5 ML,00000, $335.00 
712157,KEFLEX CAPSULE 500MG,00000, $1.00 
712158,LACTULOSE OZ.,00000, $25.00 
712162,MAA/BEN SUSP 1:1,00000, $10.00 
712165,MOTRIN TAB 400MG,00000, $8.00 
712173,CAPTOPRIL 50 MG TABLET,00000, $10.00 
712180,RISPERDAL 30ML BOTTLE,00000, $993.00 
712183,NACL CONC. 23.4% UD,00000, $67.00 
712184,ACETAMINOPHEN SP 300,00000, $1.00 
712185,LABETALOL 40 MG/ML SUSP,00000, $63.00 
712187,LASIX 10MG/ML ORAL,00000, $1.00 
712188,NACL 4MEQ/ML ORAL,00000, $1.00 
712189,PHENOBARB 4MG/ML ORAL,00000, $1.00 
712191,ZANTAC 15MG/ML ORAL,00000, $2.00 
712199,A&D ONTMNT 2OZ,00000, $52.00 
712200,ACETAMINOPHEN SP 120,00000, $1.00 
712204,ACTIGALL 60MG/ML SUSP,00000, $99.00 
712205,ACTIGALL SUSP 20MG/ML,00000, $31.00 
712206,ACTIGALLUD ORAL SYRINGE,00000, $1.00 
712207,ACTIGALL 50MG/ML 30CC,00000, $36.00 
712209,ACETYLCYSTEI 20% 4ML,00000, $147.00 
712210,A&D OINT UD 5GM,00000, $20.00 
712211,ABILIFY 5MG TABLET,00000, $177.00 
712214,ALBUTEROL 0.21MG/ML,00000, $160.00 
712215,ALBUTEROL 0.42MG/ML,00000, $160.00 
712216,ALBUTEROL 2.5MG/3ML SOL,00000, $22.00 
712217,ALBUTEROL 0.5% U.D.,00000, $20.00 
712218,ALDACTONE SUSP 30ML,00000, $45.00 
712224,ALLOPURINOL 20MG/ML SUSP,00000, $8.00 
712234,AMICAR SUSP 250M/ML 30ML,00000, $501.00 
712240,AMOXIL 200MG/5ML 75ML,00000, $167.00 
712241,AMOXIL 200MG/5ML SYRINGE,00000, $20.00 
712245,AMOXIL CP 500MG,00000, $21.00 
712250,AMPICILLIN 250MG/5ML PO,00000, $22.00 
712256,ANAPROX DS TABLET,00000, $31.00 
712257,ANCOBON 10 MG/ML,00000, $19.00 
712260,ANUSOL OINTMENT,00000, $54.00 
712262,AQUADEKS DROPS,00000, $270.00 
712263,AQUAPHOR OINTMENT,00000, $36.00 
712264,AQUASOL E 30 ML,00000, $448.00 
712265,ATARAX LIQUID 5CC UD,00000, $21.00 
712268,QUESTPASTE 80GM,00000, $75.00 
712274,AXID SUSP.,00000, $251.00 
712275,AXID 15 MG/ML 1 ML PO,00000, $3.00 
712276,AUGMENTIN BID 200 5,00000, $167.00 
712281,BACLOFEN 2MG/ML SUSP30ML,00000, $48.00 
712285,BACTRIM TAB,00000, $3.00 
712288,BALMEX OINT 60GM,00000, $41.00 
712289,BARRIER CREAM,00000, $25.00 
712294,TOPAMAX 15MG SPRINKLE,00000, $29.00 
712297,BETAPACE SUSP 30ML BTL,00000, $63.00 
712299,VALIUM SUSP 1MG/ML,00000, $497.00 
712301,BIOTIN 5 MG CAPSULE,00000, $1.00 
712303,BRETHINE TB 5MG,00000, $20.00 
712311,MUCINEX MINI-MELTS 100MG,00000, $3.00 
712314,CALCIUM GLUCONATE 500MG,00000, $10.00 
712315,CALAN 50MG/ML 32ML/SUSP,00000, $147.00 
712316,CALCIUM 600MG TABS,00000, $1.00 
712317,CALCITROL 0.5 MCG CAP,00000, $27.00 
712318,ROBINUL 1 MG/ML ORAL,00000, $19.00 
712320,ZOFRAN ORAL 4MG/5ML 50ML,00000," $3,124.00 "
712322,CALDRYL LOTION,00000, $36.00 
712328,CAPOTEN SUSP.,00000, $46.00 
712331,CARNITOR 100 MG/ML ORAL,00000, $1.00 
712332,CARNITOR ORAL SOLN,00000, $147.00 
712335,ALTABAX 1% OINT 15 GM,00000," $1,062.00 "
712336,CATAPRES 0.025MG/ML ORAL,00000, $305.00 
712338,TRILEPTAL 300 MG TABLET,00000, $36.00 
712340,TRILEPTAL 1 ML ORAL SYR,00000, $3.00 
712351,ORAPRED 30ML BOT,00000, $213.00 
712354,CHARCOAL IN SORBITOL 25G,00000, $149.00 
712355,ALDACTONE 10 MG/ML 30 ML,00000, $783.00 
712356,ALDACTONE 5MG/ML ORAL,00000, $1.00 
712357,CHLORASEPTIC LOZ 18',00000, $21.00 
712365,CITRATE OF MAGNESIA 30ML,00000, $21.00 
712367,CIPRO 750 MG TABLET,00000, $82.00 
712370,ZYVOX UD ORAL,00000, $181.00 
712373,CIPROFLOXACIN 0.3% 3.5GM,00000, $616.00 
712375,CLEOCIN SUSP 15MG/ML,00000, $2.00 
712377,COCOA BUTTER STICK,00000, $10.00 
712379,CLIMARA 0.06 MG PATCH,00000, $144.00 
712380,CLIMARA 0.075 PATCH,00000, $133.00 
712384,DIFLUCAN 40MG/ML-PO SYR,00000, $307.00 
712385,CORDORONE SUSP 25MG/ML,00000, $627.00 
712386,CORTEF 10 MG TABLET,00000, $2.00 
712387,CORTEF 5 MG TABLET,00000, $1.00 
712393,BACLOFEN SUSP 10MG/ML,00000, $224.00 
712397,CUTIVATE CREAM 15GM,00000, $405.00 
712400,CYTOTEC 25 MCG TABLET,00000, $10.00 
712401,CYTOTEC 100 MCG. TAB,00000, $19.00 
712402,CYTOTEC SUPP,00000, $375.00 
712403,CYTOVENE SUSP 100MG/ML,00000," $3,072.00 "
712412,DEPAKOTE 500 MG TABLET,00000, $36.00 
712414,DERMATOP 0.1% CREAM,00000, $880.00 
712415,DESONIDE 0.05% OINT,00000, $187.00 
712416,DIAMOX 50MG/ML SUSP,00000, $75.00 
712421,DIFLUCAN 150MG TABLET,00000, $224.00 
712425,DIABETA 2.5 MG TABLET,00000, $2.00 
712426,DIAMOX 50 MG/ML SUSP 5ML,00000, $2.00 
712427,DIASTAT ACUDIAL 10MG,00000, $948.00 
712431,DICLOXAXILLIN 50 MG/MLPO,00000, $1.00 
712434,ACYCLOVIR 5% TOP 5 GM,00000," $1,493.00 "
712436,GASTROCROM ORAL UD,00000, $32.00 
712439,DOCUSATE SOD 50MG/5ML,00000, $19.00 
712440,DONNATAL ELIX 5CC UD,00000, $19.00 
712442,DRISDOL DROPS 60CC,00000, $823.00 
712445,DYNAPEN 250MG/5ML SUSP,00000, $94.00 
712449,ELA-MAX 4% 5GM,00000, $203.00 
712451,ELOCON OINT 0.1% 45GM,00000, $905.00 
712453,EMETROL LIQ 30ML,00000, $21.00 
712458,ERYPED 40 MG/ML 1 ML,00000, $1.00 
712460,ERYTHROMYCIN CMPD SUSP,00000, $147.00 
712461,E-MYCIN TAB 250MG,00000, $2.00 
712462,EUCERIN CRM 4OZ,00000, $49.00 
712463,FELBATOL 600 MG/5 ML,00000, $487.00 
712466,FER-IN-SOL DRPS 50CC,00000, $66.00 
712467,FLOVENT HFA AERO INHAL,00000," $1,523.00 "
712469,FLORINEF SUSP .03 MG/ML,00000, $307.00 
712471,FLAGYL 80 MG/ML SUSP,00000, $532.00 
712472,METRONIDAZOLE 50MG,00000, $147.00 
712474,FLAGYL 20 MG/ML SUSP 50M,00000, $27.00 
712475,FLAGYL 50MG/ML 1 ML,00000, $1.00 
712476,FLAGYL SUSPENSION 50 ML,00000, $99.00 
712479,FLEET ENEMA PED,00000, $2.00 
712480,FOLCI ACUD 5MG/ML 1 ML,00000," $1,102.00 "
712481,FOLIC ACID LIQUID,00000, $702.00 
712493,VANCOMYCIN OPTH DROPS,00000, $912.00 
712616,RALTEGRAVIR POT TABLET,00000, $128.00 
712620,VITAMIN E ORAL DROPS,00000, $252.00 
712626,THIOGUANINE 20MG/ML SUSP,00000," $1,308.00 "
712630,STROMECTOL 3 MG,00000, $35.00 
712632,E-Z PAQUE 176 GM,00000, $545.00 
712650,GLUCOPHAGE XR TAB,00000, $21.00 
712652,GLYCERIN U.D.,00000, $1.00 
712654,GRIFULFIN V 500MG TAB,00000, $32.00 
712680,HCTZ SUSP 30 ML,00000, $59.00 
712681,HC LOTION 2.5%,00000, $431.00 
712682,HC CREAM 1%,00000, $8.00 
712683,HYDRALAZINE 1MG/ML SUSP,00000, $75.00 
712685,HYDROCOD/APOP 10/500,00000, $10.00 
712686,HYDROCORT 0.5% OINT,00000, $8.00 
712687,HYDROCORTISONE 2.5CR,00000, $85.00 
712688,HYDROCORTISONE 2.5% OINT,00000, $133.00 
712689,ICAR PED SUSP 4OZ,00000, $417.00 
712690,ICAR-C PLUS TAB,00000, $8.00 
712694,IMITREX 50MG TABS,00000, $342.00 
712696,IMODIUM LIQUID 2OZ,00000, $25.00 
712697,IMODIUM LIQ UD,00000, $2.00 
712698,INDERAL ORAL 1ML,00000, $1.00 
712699,INDERAL 60 MG,00000, $8.00 
712725,KAYEXALATE SUSP UD,00000, $1.00 
712729,KEFLEX 250/5 100CC,00000, $328.00 
712730,KEPPRQ 100 MG/ML 30 ML,00000, $66.00 
712732,KEPPRA XR 500 MG TABLET,00000, $45.00 
712739,LAMICTAL 25 MG CHEW,00000, $54.00 
712740,LAMICTAL 5MG CHEW TAB,00000, $49.00 
712742,LANOXIN 0.05MG/ML ORAL,00000, $1.00 
712743,LANSINOH OINT 7 GM TUBE,00000, $27.00 
712748,LEVAQUIN ORAL SOLN 30ML,00000, $309.00 
712753,LEVOTHYROXIN 25MCG/ML PO,00000, $20.00 
712754,LIQUIPRED 1 MG/ML PO,00000, $1.00 
712757,LOMOTIL ORAL SUSPENSION,00000, $108.00 
712758,LOMUSTINE 10 MG CAPSULE,00000, $122.00 
712760,LOTRIMIN CREAM 15GM,00000, $54.00 
712766,MAGONATE LIQUID 30 ML,00000, $3.00 
712767,VIBRAMYCIN ORAL SUSP,00000, $224.00 
712774,MCT OIL 30CC UD,00000, $25.00 
712780,MESTINON 12MG/ML SYRUP,00000, $1.00 
712782,METHADONE PO SOLN 1MG/ML,00000, $10.00 
712784,MEHTADONE SUSP 1MG/ML,00000, $99.00 
712785,MELOXICAM 7.5 MG TABLET,00000, $36.00 
712789,MIRALAX POWDER 4.1 OZ,00000, $66.00 
712791,MICROLIPIDS 3OZ,00000, $52.00 
712794,MIDODRINE HCL 5MG TAB,00000, $29.00 
712796,MOLYBDATE 250 MCG 10 ML,00000, $82.00 
712803,MOTRIN SUSP 4OZ BOTTLE,00000, $71.00 
712809,MOTRIN TAB 600MG,00000, $10.00 
712810,MUCOMYST-20 30ML,00000, $301.00 
712813,MULTI-VITAMIN CHILDREN'S,00000, $1.00 
712815,MYCOSTATIN SUSP 60CC,00000, $138.00 
712819,NASONEX NASAL SPRAY,00000, $700.00 
712827,NEO-CALGLUCAGON 30CC,00000, $10.00 
712828,NEO-CALGLUCON ORAL UD,00000, $1.00 
712829,NEOMYCIN CMPD SUSP,00000, $147.00 
712830,NEOSPORIN OINTMENT,00000, $25.00 
712831,NEOSYNEP. 1/2% SPRAY,00000, $25.00 
712832,NSND 1/8% DROPS 15CC,00000, $25.00 
712833,NEO-SYNEPHRINE 1% SPRAY,00000, $25.00 
712837,NIACIN 500 MG TABLET,00000, $1.00 
712838,NITROGLYCERIN OINT,00000, $99.00 
712844,NORVASC 1 MG/ML SUSP PO,00000, $25.00 
712848,ORA SWEET 5ML,00000, $8.00 
712849,ORAPRED 5MLG,00000, $32.00 
712850,OVIDE LOTION,00000," $1,624.00 "
712851,PAIN EASE SPRAY,00000, $22.00 
712861,PEPCID AC TABLET,00000, $27.00 
712867,PEN VK 250/5 100CC,00000, $59.00 
712870,PEPTO BISMOL 30ML,00000, $2.00 
712871,PERIACTIN 2MG/5ML ORAL,00000, $3.00 
712872,PERIDEX ORAL RINSE 30ML,00000, $3.00 
712875,PHENERGAN SP 12.5MG,00000, $54.00 
712876,PHENERGAN 5CC UD,00000, $20.00 
712878,PHENOBARB LIQ 5CC UD,00000, $20.00 
712884,PIN-X LIQUID 60 ML,00000, $192.00 
712891,POLY VI FLOR DP .5MG,00000, $202.00 
712893,VIDAYLIN/IRON DROP,00000, $187.00 
712894,POLY-VI-FLOR/FE 0.5MGTAB,00000, $1.00 
712896,POT CHLORIDE ORAL 1 ML,00000, $1.00 
712897,POT PHOSPHATE ORAL,00000, $3.00 
712902,PRELONE 5MG/5ML 30CC,00000, $80.00 
712903,PREMARIN TAB 0.9MG,00000, $10.00 
712904,PREVICID 15MG SOLUTAB,00000, $52.00 
712907,PREPARATION H OINT 60 GM,00000, $54.00 
712910,PROCAINAMIDE 50MG/ML UD,00000, $8.00 
712911,PROCARDIA XL 60MG,00000, $36.00 
712912,PROCARDIA XL90,00000, $59.00 
712913,PROCARDIA XL 30MG,00000, $22.00 
712914,PRAMOX/HC 1% TOP 10G,00000, $306.00 
712919,PROGLYCEM ORAL 50 MG/ML,00000, $74.00 
712921,PROMETRIUM 100MG,00000, $19.00 
712923,PROPRANOLOL,00000, $31.00 
712926,PROPYLTHIOURACIL5MG/MLPO,00000, $1.00 
712927,PROPYLTHIOURACIL 30ML PO,00000, $22.00 
