CPT Code,CPT/Charge Description,List Price
36147,FISTULA INITIAL W FLUORO,"$8,271.90 "
36400,VENIPUCTURE UNDER AGE 3 FEMORAL OR JUGU,"$1,161.55 "
36405,VENIPUCTURE UNDER AGE 3 SCALP VEIN,$572.30 
36406,VENIPUCTURE UNDER AGE 3 OTHER VEIN,"$1,161.55 "
36415,36415 VENIPUNCTURE,$18.00 
36415,VENIPUNCTURE,$60.00 
36416,FINGERSTICK,$18.00 
36420,CUTDOWN FOR VENIPUNCTURE <1YO,$279.80 
36425,CUTDOWN FOR VENIPUNCTURE >/=1YO,"$1,650.05 "
36430,BB TRANSFUSION BLOOD OR BLOOD COMP,"$2,971.80 "
36430,TRANSFUSION BLOOD OR BLOOD COMPONENTS,"$1,875.35 "
36514,BB APHERESIS PLASMA THER APHERESIS PLSM,"$10,549.90 "
36555,CENTRAL LINE LESS THAN 5 YEARS,"$4,914.85 "
36556,CENTRAL LINE CATH =>5 YEARS OLD,"$4,914.85 "
36556,CENTRAL LINE CATH =>5 YEARS OLD ER PHY,"$4,914.85 "
36561,INSERT TUNNELED CENTRAL VEN LINE,"$12,463.70 "
36568,PICC LINE LESS THAN 5 YEARS,"$3,062.85 "
36569,INSERT PICC CATH,"$4,914.85 "
36591,COLLECTION OF BLOOD SPECIMEN,$525.20 
36600,WDRAWAL OF ARTERIAL BLOOD ARTL PNXR W DR,$525.20 
36620,ARETERIAL LINE,$306.00 
36620,INSERTION CATHETER ARTERY ARTL CATHJ CAN,$151.00 
36680,INTRAOSSESOUS INFUSION,"$1,650.05 "
36821,ARTERIOVENOUS ANASTOMOSIS DIRECT,"$12,463.70 "
36825,ARTERIOVENOUS FISTULA NOT DIRECT SEPARAT,"$21,324.80 "
36832,REVISION OF FISTULA,"$21,324.80 "
37195,THROMBOLYTICS FOR STROKE,"$1,487.85 "
37197,XR TRANSCATH PERQ INTRAVASCULAR FOREIGN,"$12,463.70 "
37224,REVACULARZATION ARTERY UNI W ANGIOPLASTY,"$25,425.00 "
37718,STRIPPING SHORT SAPHENOUS VEIN,"$12,463.70 "
37785,STRIPPING SHORT SAPHENOUS VEIN,"$12,463.70 "
38221,KIT BONE MARROW ASPIRATION,"$10,500.00 "
38221,KIT BONE MARROW ASPIRATION ANGEL,"$7,000.00 "
38221,KIT BONE MARROW ASPIRATION CPM,"$14,700.00 "
38221,KIT BONE MARROW ASPIRATION SMARTSURGE,"$27,500.00 "
40650,REPAIR LIP FULL THICKNESS VERMILION ONLY,"$2,299.35 "
40650,REPAIR LIP FULL THICKNESS VERMILION ONLY,"$2,299.35 "
40804,"REMOVAL OF EMBEDDED FOREIGN BODY, PHY","$3,717.45 "
40804,"REMOVAL OF EMBEDDED FOREIGN BODY, VESTIB","$3,717.45 "
40830,CLOSURE OF LACERATION 2.5 OR LESS,$892.50 
40830,CLOSURE OF LACERATION 2.5CM/LESS (PHYS),$892.50 
41800,DO NOT USE,$525.20 
41800,DO NOT USE,$525.20 
41800,I&D ABSCESS DENTOALVEOLAR,$525.20 
41800,I&D ABSCESS MANDIBLE - ER PHYS,$525.20 
42700,INCISION AND DRAINAGE ABSCESS; PERITONSI,$892.50 
42700,INCISION AND DRAINAGE ABSCESS; PHYS,$892.50 
43235,ESOPHAGOGATRODUODENOSCOPY W BIOPSY TRANS,"$3,717.45 "
43238,ESOPHAGOGATRODUODENOSCOPY W BIOPSY TRANS,"$7,136.95 "
43239,ESOPHAGOGASTRODUODENOSCOPY W BIOPSY,"$3,717.45 "
43239,ESOPHAGOGATRODUODENOSCOPY EGD W BIOPSY,"$3,717.45 "
43246,EGD PLACE GASTROSTOMY TUBE,"$7,136.95 "
43247,EGD REMOVE FOREIGN BODY,"$3,717.45 "
43752,NG TUBE,"$1,650.05 "
43760,CHANGE GASTROSTOMY TUBE PERCUTANEOUS W/O,"$1,147.65 "
43760,CHANGE GASTROSTOMY TUBE WO GUIDANCE,"$1,147.65 "
43761,G-TUBE-REPOSITION,"$1,147.65 "
43770,GASTRIC LAP BAND PLACEMENT,"$37,977.10 "
43772,GASTRIC LAP BAND REMOVAL,"$13,717.20 "
43774,LAP RMVL GASTRA  ADJ ALL PARTS,"$13,717.20 "
43775,SLEEVE GASTRECTOMY LAPAROSCOPIC,"$10,224.40 "
43830,"GASTROSTOMY, OPEN W/O CONST. TUBE","$7,136.95 "
44392,COLONOSCOPY W REMOVAL THRU STOMA,"$4,681.95 "
45330,DIAGNOSTIC SIGMOIDOSCOPY,"$3,549.90 "
45378,COLONOSCOPY  W WO SPECIMAN,"$3,549.90 "
45380,COLONOSCOPY AND BIOPSY,"$4,681.95 "
45381,MARKER SPOT GI 5ML EX,$290.00 
45384,COLONOSCOPY TMR REMOVAL BIPOLAR CAUTERY,"$4,681.95 "
45385,COLONOSCOPY W REMOVAL SNARE TECHNIQUE,"$4,681.95 "
46040,INCISION AND DRAINAGE OF ISCH/PERI ABSCE,"$4,681.95 "
46040,INCISION AND DRAINAGE OF ISCH/PERI ABSCE,"$4,681.95 "
46050,"INCISION /DRAINAGE, PERIANAL ABSCESS,","$3,549.90 "
46050,"INCISON/DRAINAGE,PERIANAL, ABSCESS, PHYS","$3,549.90 "
46320,HEMORRHOID EXTERNAL THROMBLOIC,"$4,681.95 "
46600,ANOSCOPY DIAGNOSTIC,$525.20 
46600,ANOSCOPY DIAGNOSTIC,$525.20 
47531,XR CHOLANGIOGRAPHY AND OR PANCREATOGRAPH,"$14,555.80 "
47532,XR CHOLANGIOGRAPHY PERCUTANEOUS TRANSHEP,"$14,555.80 "
47544,XR BILIARY DUCT CALCULUS REMOVAL,$648.00 
47562,"LAPAROSCOPY, SURGICAL, CHOLECYSTECTOMY","$22,443.40 "
49505,REPAIR INITIAL INGUINAL HERNIA > 5YR,"$14,555.80 "
49560,REPAIR INTL INCISIONAL HERNIA REDUCIBLE,"$14,555.80 "
49565,REPAIR HERNIA REDUCIBLE,"$22,443.40 "
49585,HERNIA REPAIR > 5 YRS,"$14,555.80 "
50432,XR CATH INSERT,"$8,478.40 "
50575,KIDNEY ENDOSCOPY,"$18,530.15 "
50576,KIDNEY ENDOSCOPY AND TREATMENT,"$18,530.15 "
50590,LITHROTIPSY,"$18,530.15 "
51700,"BLADDER IRRIGATION, SIMPLE, LAVAGE","$1,147.65 "
51700,"BLADDER IRRIGATION, SIMPLE, LAVAGE","$1,147.65 "
51700,"BLADDER IRRIGATION, SIMPLE, LAVAGE (FAC)","$1,147.65 "
51701,BLADDER CATH NON INDWELLING,$525.20 
51702,BLADDER CATH INDWELLING TEMP SIMPLE,$525.20 
51703,BLADDER CATH INDWELLING COMPLICATED,$681.60 
52000,CYSTOSCOPY,"$2,828.00 "
52005,CYSTO W URETERAL CATHERIZATION,"$8,478.40 "
52214,CYSTOSCOPY AND TREATMENT,"$8,478.40 "
52260,CYSTOSCOPY AND TREATMENT,"$8,478.40 "
52275,CYSTOSCOPY & REVISE URETHRA,"$8,478.40 "
52310,CYSTOSCOPY AND TREATMENT,"$8,478.40 "
52352,CYSTOURETERO W/STONE REMOVE,"$18,530.15 "
52601,PROSTATECTOMY (TURP),"$18,530.15 "
53670,53670 CATHETERIZATION,"$16,281.20 "
54060,EXCISION OF PENIS LESION(S),"$7,842.15 "
54161,CIRCUMCISION > 28 YRS,"$8,478.40 "
54220,IRRIGTN OF CRPRA CAVERNOSA PRPSM,"$1,147.65 "
54235,INJECTION OF CORPORA CAVERNOSA,"$1,147.65 "
54860,EPIDIDYMECTOMY-PARTIAL,"$8,478.40 "
55041,REMOVAL OF HYDROCELES,"$14,555.80 "
55100,DRAINAGE OF SCROTUM ABSCESS,"$6,740.15 "
55110,EXPLORE SCROTUM,"$8,478.40 "
55250,REMOVAL SPERM DUCT,"$8,478.40 "
55500,EXC OF HYDROCELE SPERMATIC CORD,"$13,483.80 "
55700,BIOPSY OF PROSTATE,"$8,478.40 "
56405,I&D VULVA PERINEAL ABSCESS ER PHY,"$1,341.75 "
56405,INCISION DRAINAGE OF VULVA PERINEAL ABSC,"$1,341.75 "
56420,BARTHOLINS GLAND ABSCESS,$803.50 
56420,I&D BARTHOLINS GLAND ABSCESS ER PHY,$803.50 
57240,REPAIR BLADDER & VAGINA,"$20,559.05 "
57265,EXTENSIVE REPAIR OF VAGINA,"$20,559.05 "
57415,REMOVE VAGINAL FOREIGN BODY,"$11,363.85 "
57420,EXAM OF VAGINA W/SCOPE,"$1,341.75 "
58285,EXTENSIVE HYSTERECTOMY,"$10,841.12 "
58552,LAPARO-VAG-HYST INCL T/O,"$37,977.10 "
58558,HYSTEROSCOPIC POLYPECTOMY,"$11,363.85 "
58600,LIGATION OR TRANSECTION FALLOPIAN TUBES,"$11,363.85 "
58660,"LAPAROSCOPY SURG, WITH LYSIS ADHESIONS","$22,443.40 "
58662,LAPAROSCOPY EXCISION LESIONS OVARY PELVI,"$22,443.40 "
58670,LAPROSCOPY W FULGURATION OVIDUCTS,"$22,443.40 "
59414,DELIVERY OF PLACENTA (SEPARATE PROC) FAC,"$11,363.85 "
59414,DELIVERY OF PLACENTA (SEPARATE PROC) PHY,"$11,363.85 "
62264,PERCUTANEOUS LYSIS OF EPIDURAL,"$3,360.90 "
62264,PERCUTANEOUS LYSIS OF EPIDURAL,"$3,360.90 "
62270,LUMBAR PUNCTURE,"$2,716.90 "
62273,INJ EPIDURAL BLOOD OR CLOT PATCH,"$2,716.90 "
62287,PERCUTANEOUS DISKECTOMY,"$23,137.95 "
62291,INJ APHY & OR CT,"$5,329.00 "
62310,INJECT SPINE CERV/THORACIC,"$6,718.00 "
62310,INJECT SPINE CERV/THORACIC,"$5,851.70 "
62310,INJECT SPINE CERV/THORACIC,"$1,014.38 "
62311,INJ DIAG THER LUMBAR OR SACRAL,"$6,718.00 "
62311,INJ THERAPEUTIC LUMBAR OR SACRAL,"$6,718.00 "
62311,INJ THERAPEUTIC LUMBAR OR SACRAL,"$5,851.70 "
62311,INJ THERAPUTIC LUMBAR OR SACRAL,"$1,014.38 "
62311,THERAPEUTIC INJ,"$6,718.00 "
62319,"CATHETERIZATION, EPIDURAL, L/S","$6,718.00 "
63020,LAMINOTOMY (HEMILAMINECOTMY) CERVICAL,"$28,032.10 "
63030,LAMINOTOMY (HEMILAMINECOTMY) LUMBAR,"$28,032.10 "
63030,LAMINOTOMY (HEMILAMINECOTMY) LUMBAR,"$28,032.10 "
63030,LAMINOTOMY (HEMILAMINECOTMY) LUMBER,"$28,032.10 "
63030,LAMINOTOMY (HEMILAMINECOTMY) LUMBER,"$28,032.10 "
63030,LAMINOTOMY (HEMILAMINECOTMY) LUMBER,"$28,032.10 "
63030,LAMINOTOMY (HEMILAMINECTOMY) LUMBAR,"$28,032.10 "
63030,LAMINOTOMY(HEMILAMECTOMY) LUMBAR,"$28,032.10 "
63035,LAMINOTOMY CERVICAL LUMBAR,"$6,056.00 "
63035,LAMIONTOMY CERVICAL LUMBAR,"$6,056.00 "
63035,LAMIONTOMY CERVICAL OR LUMBAR,"$6,056.00 "
63035,LAMIONTOMY CERVICAL OR LUMBAR,"$6,056.00 "
63035,LAMIONTOMY CERVICAL OR LUMBAR,"$6,056.00 "
63055,SPINAL DECOMPRESSION CERVICAL,"$28,032.10 "
63055,SPINAL DECOMPRESSION CERVICAL,"$28,032.10 "
63056,SPINAL DECOMPRESSION LUMBAR,"$28,032.10 "
63056,SPINAL DECOMPRESSION LUMBAR,"$28,032.10 "
63056,SPINAL DECOMPRESSION LUMBAR,"$28,032.10 "
63056,SPINAL DECOMPRESSION LUMBAR,"$28,032.10 "
63057,SPINAL DECOMPRESSION SINGLE,"$10,154.00 "
63057,SPINAL DECOMPRESSION SINGLE,"$10,154.00 "
63057,SPINAL DECOPRESSION SINGLE,"$11,624.35 "
63057,SPINAL DECOPRESSION SINGLE,"$10,154.00 "
63057,SPINAL DECOPRESSION SINGLE,"$10,154.00 "
63075,DISCECTOMY CERVICAL SINGAL,"$28,032.10 "
63075,DISCECTOMY CERVICAL SINGAL,"$28,032.10 "
63075,DISCECTOMY CERVICAL SINGAL,"$28,032.10 "
63075,DISCECTOMY CERVICAL SINGLE,"$28,032.10 "
63076,DISCETOMY ANTERIOR CERVICAL ADDT,"$7,886.00 "
63076,DISCETOMY ANTERIOR CERVICAL ADDTL,$279.80 
63076,DISCETOMY ANTERIOR CERVICAL ADDTL,"$7,886.00 "
63076,DISCETOMY ANTERIOR CERVICAL ADDTL,"$7,886.00 "
63076,DISCETOMY ANTERIOR CERVICAL ADDTL,"$7,886.00 "
63076,DISCETOMY ANTERIOR CREVICAL ADDTL,"$7,886.00 "
63077,DISCECTOMY ANTERIOR W DECOMPRESSION,"$23,159.00 "
63078,DISCETOMY ANTERIOR W DECOMPRESS ADDTL,"$4,979.00 "
63185,LAMINECTOMY W/ RHIZOTOMY 1 OR 2 SEGMENTS,"$9,615.84 "
63650,IMPLANT OF NEUROSTIMULATOR EPIDURAL,"$30,278.05 "
63655,LAMINECTOMY IMPLATATION NUEROSTIMULATOR,"$91,844.45 "
63661,REMOVAL SPINAL NEUROSTIMULATOR,"$8,052.50 "
63661,REMOVAL SPINAL NEUROSTIMULATOR,"$8,052.50 "
63663,REVISE SPINE ELTRD PERG ARRAY,"$30,278.05 "
63688,REMOVAL REV SPINAL NEUROSTIMULATOR,"$14,396.90 "
64400,INJ ANESTHETIC TRIGEMINAL NERVE,"$1,223.50 "
64400,INJ ANESTHETIC TRIGEMINAL NERVE,"$1,223.50 "
64400,INJ ANESTHETIC TRIGEMINAL NERVE-ER PHY,"$1,223.50 "
64402,"INJECTION,ANESTHETIC AGENT; FACIAL NERVE",$525.20 
64402,"INJECTION,ANESTHETIC AGENT; FACIAL NERVE",$525.20 
64405,"INJ ANES AGENT, GREATER OCCIPITAL NERVE","$1,223.50 "
64405,"INJ ANES AGENT, GREATER OCCIPITAL NERVE","$1,223.50 "
64418,"INJECTION,ANESTHETIC AGENT;SUPRAS NERVE","$2,716.90 "
64420,"INJECTION,ANESTHETIC AGENT;INTERCOS NERV","$2,716.90 "
64421,"INJ,ANES AGENT;INTERCOS NERV, MULT, REGI","$3,360.90 "
64425,"INJ,ANES AGENT;ILIOINGUINAL/ILIOHYP NERV","$2,716.90 "
64430,PUDENDAL NERVE BLOCK,"$3,360.90 "
64435,"INJECTION,ANESTHET;PARACERV(UTERINE)NERV","$2,716.90 "
64445,"INJECTION,ANESTHETIC AGENT; SCIATIC NERV","$2,716.90 "
64450,DENTAL BLOCK,"$2,716.90 "
64450,INJ ANESTHETIC AGENT OTHER PERIPHERAL NE,"$2,716.90 "
64450,INJ ANESTHETIC AGENT OTHER PERIPHERAL NE,"$2,716.90 "
64450,INJECTION ANESTHETIC AGENT OTHER PERIPHE,"$2,716.90 "
64450,INJECTION ANESTHETIC AGENT OTHER PERIPHE,"$2,716.90 "
64455,N BLOCK INJ PLANTAR DIGIT,"$1,223.50 "
64479,INJ ANESTHETIC STERIOD CERVICAL THORACIC,"$3,360.90 "
64479,INJ ANESTHETIC STERIOD CERVICAL THORACIC,"$3,360.90 "
64480,INJ ANESTHETIC STERIOD ADDTL,"$2,076.00 "
64480,INJ ANESTHETIC STERIOD ADDTL,"$2,237.60 "
64480,INJ CERVICAL THORACIC ADDTL W FLUORO,"$1,333.00 "
64483,INJ ANESTHETIC FLUR CERVICAL THOR,"$3,360.90 "
64483,INJ ANESTHETIC FLUR CERVICAL THOR,"$3,360.90 "
64483,INJ ANESTHETIC FLUR CERVICAL THOR,"$3,360.90 "
64483,INJ STEROID W FLUORO LUMBAR,"$3,360.90 "
64483,INJ STEROID W FLUORO LUMBAR,"$3,360.90 "
64484,INJ ANESTHETIC STEROID EPICURAL,"$2,237.60 "
64484,INJ ANESTHETIC STEROID EPIDURAL,"$1,118.80 "
64484,INJ ANESTHETIC W FLUORO CERVICAL THOR,$814.00 
64484,INJ ANESTHETIC W FLUORO CERVICAL THOR,$814.00 
64490,INJ CERVICAL THORACIC 1 W FLUORO,"$3,360.90 "
64490,INJ THERAP CERVICAL THOR SINGLE W FLUORO,"$3,360.90 "
64490,INJ THERAP CERVICAL THOR SINGLE W FLUORO,"$3,360.90 "
64491,INJ CERVICAL THORACIC 2ND W FLUORO,"$1,333.00 "
64491,INJ THERAP CERVIAL THORACIC 2ND W FLUORO,"$1,333.00 "
64491,THERA INJ PARAVEREBRAL FACET SEC LEVEL,$967.10 
64491,THERA INJ PARAVEREBRAL FACET W FLORO,"$2,237.60 "
64491,THERA INJ PARAVERTEBRAL FACET FLORO ADDT,$963.40 
64492,INJ CERVICAL THORACIC 3RD FLOURO,"$1,333.00 "
64492,INJ THER CERVICAL THORACIC 3RD> W FLOURO,"$1,333.00 "
64492,THER INJ PARAVERTEBRAL FACET W FLORA > 3,$967.10 
64492,THER INJ PARAVERTEBRAL FACET W FLORA > 3,"$2,237.60 "
64493,INJ PARAVERTEBRAL FACET W FLUORO LUMBAR,"$3,360.90 "
64493,INJ PARAVERTEBRAL FACET W FLUORO LUMBAR,"$3,360.90 "
64494,"INJ DX OR THERA, PARAVERTEBRAL FACET 2ND",$887.90 
64494,"INJ DX OR THERA, PARAVERTEBRAL FACET 2ND","$2,237.60 "
64495,"INJ DX OR THERA, PARAVERTEBRAL FAET 3RD+",$891.50 
64495,"INJ DX OR THERA, PARAVERTEBRAL FAET 3RD+","$2,237.60 "
64505,"INJECTION,ANESTHETIC; SPHENOPAL GANGLION","$1,223.50 "
64510,INJ ANESTHETIC STELLATE GANLION CERVICAL,"$3,360.90 "
64517,"INJ,ANES, SUP HYPOGASTRIC PLEXUS NRV BLK","$3,360.90 "
64520,"INJ,ANES, LUMBAR/THORACIC NERVE BLOCK","$3,360.90 "
64520,NERVE BLOCK LUMBAR/THORACIC,"$3,360.90 "
64530,"INJ,ANES, CELIAC PLEXUS NRV BLK W/ & W/O","$3,360.90 "
64612,"CHEMODENERVATION;FACIAL NERVE, UNILATERA","$1,223.50 "
64616,CHEMODENERVATION;NECK,"$1,223.50 "
64633,DESTROY CERV/THOR FACET INJ,"$8,052.50 "
64633,DESTROY CERV/THOR FACET INJ,"$8,052.50 "
64634,DESTROY C/TH FACET INJ ADDT,"$1,953.00 "
64634,DESTROY C/TH FACET INJ ADDT,"$2,237.60 "
64635,DESTRUCT FACET JOIN NERVE W FLORO,"$8,052.50 "
64635,DESTRUCT FACET JOINT NERVE W FLUORO,"$8,052.50 "
64635,DESTRUCT FACET JOINT NERVE W FLUORO,"$8,052.50 "
64635,DESTRUCT FACET JOINT NERVE W FLUOROSCOPY,"$8,052.50 "
64635,DESTRUCT FACET NERVE JOINT W FLURO,"$8,052.50 "
64635,DESTRUCTION FACET JOIN NERVE W FLORO,"$8,052.50 "
64635,DESTRUCTION FACET JOINT NERVE W/ FLUORO,"$8,052.50 "
64635,DESTRUCTION FACET JOINT NERVE W/FLUOROSC,"$8,052.50 "
64636,DESTRUCT FACET JOINT NERVE FLUORO,"$3,075.00 "
64636,DESTRUCT FACET JOINT NERVE FLURO,"$3,075.00 "
64636,DESTRUCT FACET JOINT NERVE FLURO,"$3,075.00 "
64636,DESTRUCT FACET JOINT NERVE W FLO ADD,"$3,075.00 "
64636,DESTRUCT FACET JOINT NERVE W FLO ADDT,"$3,075.00 "
64636,DESTRUCT FACET JOINT NERVE W FLORO ADDTL,"$2,237.60 "
64636,DESTRUCT FACET JOINT NERVE W FLORO ADDTL,"$2,237.60 "
64636,DESTRUCT FACET JOINT NERVE W FLUOROSCOPY,"$1,922.00 "
64640,DESTRUCT NULYT INJ TRTMT OF PERIPH NERVE,"$3,360.90 "
64640,INJECTION TREATMENT OF NERVE,"$3,360.90 "
64642,BOTOX INJECT; CONTRACT SINGLE EXTREMITY,"$2,716.90 "
64643,BOTOX INJECTION; ADDITIONAL EXTREMITY,"$5,851.70 "
64718,NEUROPLASTY ULNAR NERVE ELBOW,"$8,052.50 "
64721,NEUROPLASTY TRANSPOSITION MEDIAN NERV,"$8,052.50 "
64721,NEUROPLASTY TRANSPOSITION MEDIAN NERVE,"$8,052.50 "
64722,RELIEVE PRESSURE ON NERVE,"$8,052.50 "
64727,INTERNAL NEUROLYSIS W MICROSCOPE,"$11,167.00 "
64910,NERVE REPAIR W NERVE TUBE EACH,"$23,137.95 "
65205,REMOVAL FOREIGN BODY FROM EYE,$525.20 
65210,CONJUCTIVAL FB REMOVAL,"$1,650.05 "
65220,CORNEAL FB REMOVAL,"$1,650.05 "
65222,FB REMOVAL W SLIT LAMP,$525.20 
65222,FB REMOVAL W SLIT LAMP,$525.20 
69000,DRAIN EXTERNAL EAR LESION,"$2,864.25 "
69020,DRAIN OUTER EAR CANAL LESION,"$2,864.25 "
69020,DRAIN OUTER EAR CANAL LESION,"$2,864.25 "
69200,FB REMOVAL EAR,$525.20 
69200,FB REMOVAL EAR - ER PHY,$525.20 
69209,CERUMEN IMPACTED REMOVAL UNILATERAL,$279.80 
69210,CERUMEN IMPACTED REMOVAL,$279.80 
69210,CERUMEN IMPACTED REMOVAL,$279.80 
69210,REMOVAL IMPACTED CERUMEN (PHYS),$279.80 
70010,XR BRAIN W CONTRAST,"$2,281.70 "
70015,XR BRAIN W CONTRAST CISTERNOGRAPHY,"$3,402.15 "
70030,XR EYE FOR FOREIGN BODY,$310.60 
70100,XR JAW MANDIBLE <4 VIEWS,$310.60 
70110,XR JAW MANDIBLE MIN 4 VIEWS,$572.30 
70120,XR MASTOIDS <3 VIEWS,$572.30 
70130,XR MASTOIDS 3 VIEWS,$572.30 
70134,XR MIDDLE EAR,"$1,161.55 "
70140,XR FACIAL BONES <3 VIEWS,$310.60 
70150,XR FACIAL BONE MIN 3 VIEWS COMPLETE,$572.30 
70160,XR NASAL BONES 3 VIEWS,$310.60 
70190,XR EYE SOCKETS ORBITS,$310.60 
70200,XR EYE SOCKETS ORBITS MIN 4 VIEWS COMPLE,$572.30 
70220,XR SINUS PARANASAL MIN  3VIEWS COMPLETE,$310.60 
70240,XR SELLA TURCICA PITUITARY SADDLE,$310.60 
70250,XR SKULL  LESS 4 VIEWS,$572.30 
70260,XR SKULL MIN 4 VIEWS COMPLETE,$572.30 
70300,XR TEETH 1 VIEW,$310.60 
70310,XR TEETH PARTIAL MOUTH,"$1,161.55 "
70320,XR TEETH FULL MOUTH,"$1,161.55 "
70328,XR TMJ JOINT UNILAT OPEN & CLOSED,$310.60 
70330,XR TMJ BILAT OPEN & CLOSED,$310.60 
70332,XR TMJ JAW JOINT,"$1,161.55 "
70350,XR ORTHODONTIA,$310.60 
70355,XR JAW ORTHOPANTOGRAM,$310.60 
70360,XR NECK SOFT TISSUE,$310.60 
70370,XR PHARYNX LARYNX W FLUORO,$310.60 
70371,XR PHARYNGEAL SPEECH EVAL,"$1,161.55 "
70380,XR SALIVARY GLAND CALCULUS,$310.60 
70390,XR SALIVARY DUCT SIALOGRAPHY,"$1,161.55 "
71023,XR CHEST 2 VIEWS (PA/LAT) + FLOURO,$949.80 
71030,XR CHEST MIN 4 VIEWS COMPLETE,$949.80 
71034,XR CHEST MIN 4 VIEWS COMPLETE W FLUOROSC,"$1,594.70 "
71035,XR CHEST SPECIAL VIEWS,$593.40 
71046,XR CHEST 2V (PA/LAT),$310.60 
71110,XR RIBS BILATERAL 3 VIEWS,$572.30 
71111,XR RIBS BILATERAL MIN 4 VIEWS INCUDE POS,$572.30 
71120,XR STERNUM MIN 2 VIEWS,$310.60 
71130,XR STERNOCLAVICULAR JOINTS,$310.60 
72020,XR SPINE SINGLE VIEW SPECIFY LEVEL,$310.60 
72040,XR SPINE CERVICAL 2- 3 VIEWS,$310.60 
72050,CERVICAL 4 VIEWS,$572.30 
72050,XR SPINE CERVICAL 3V + OBL,$572.30 
72050,XR SPINE CERVICAL 3V+ FLEX/EXT,$572.30 
72052,XR SPINE CERVICAL 3V+OBL+FLEX/EXT,$572.30 
72070,XR SPINE THORACIC 2 VIEWS,$572.30 
72072,XR SPINE THORACIC 3 VIEWS,$572.30 
72074,XR SPINE THORACIC MIN 4 VIEWS,$572.30 
72081,XR SPINE SCOLIOSIS STUDY,$310.60 
72081,XR SPINE THORACOLUMBAR STANDING SCOLIOSI,$310.60 
72082,XR SPINE SURVEY AP/LAT 2 OR 3 VIEWS,$572.30 
72100,LUMBAR 2 VIEWS,$572.30 
72100,XR SPINE LUMBAR 3 VIEWS,$572.30 
72110,XR SPINE LUMBAR 3V + OBL,$572.30 
72110,XR SPINE LUMBAR 3V + OBL,$572.30 
72114,XR SPINE LUMBAR 3V+OBL+BENDING,$572.30 
72120,XR SPINE LUMBAR MIN 4 VIEWS BENDING,$572.30 
72170,XR PELVIS 1 VIEW,$572.30 
72190,XR PELVIS 2 VIEWS,$572.30 
72193,CT PELVIS W CONTRAST,"$1,263.70 "
72200,XR SACROILIAC JOINTS < 3 VIEWS,$572.30 
72202,XR SACROILIAC JOINTS  > 3 VIEWS,$572.30 
72220,XR SACRUM & COCCYX MIN 2 VIEWS,$310.60 
72240,XR MYELOGRAPHY CERVICAL,"$3,402.15 "
72255,XR MYELOGRAPHY THORACIC,"$3,402.15 "
72265,XR MYELOGRAPHY LUMBOSACRAL,"$3,402.15 "
72270,XR MYELOGRAPHY 2 OR MORE REGIONS RAD SUP,"$3,402.15 "
72275,XR EPIDUROGRAM RAD SUPER & INTERP,"$1,172.30 "
72285,XR DISKOGRAM CERVICAL OR THORACIC RAD SU,"$8,052.50 "
72291,XR PERCUTANEOUS VERTEBROPLASTY W CONTRAS,$502.00 
72295,XR DISKOGRAM LUMBAR RAD SUPER & INTERP,"$8,052.50 "
73000,XR CLAVICLE LT COMPLETE,$310.60 
73010,XR SCAPULA LT,$572.30 
73020,XR SHOULDER LT 1 VIEW,$310.60 
73040,XR SHOULDER LT ARTHROGRAPHY,"$2,281.70 "
73050,XR AC JOINTS BILAT WO/W,$310.60 
73060,XR HUMERUS LT 2 VIEWS,$310.60 
73080,XR ELBOW  LT MIN 3 VIEWS,$310.60 
73085,XR ELBOW LT ARTHROGRAPHY,"$2,281.70 "
73090,XR FOREARM 2 VIEWS,$310.60 
73092,XR UPPER EXTREMITY MIN 2 VIEWS INFANT,$572.30 
73120,XR HAND 2 VIEWS,$572.30 
73130,XR HAND LT 3 VIEWS,$310.60 
73140,XR FINGER LT 3 VIEWS,$310.60 
73501,XR HIP UNILATERAL 1 VIEW,$310.60 
73521,XR HIPS BILATERAL,$572.30 
73525,XR HIP ARTHOGRAPH,"$2,281.70 "
73552,XR FEMUR LT 2 VIEWS,$310.60 
73562,XR KNEE LT 3 VIEWS,$310.60 
73564,XR KNEE LT 4 VIEWS,$572.30 
73565,XR BOTH KNEES STANDING ANTEROPOSTERIOR,$310.60 
73565,XR KNEES BILATERAL,$310.60 
73580,XR KNEE LT ARTHROGRAPHY,"$2,281.70 "
73590,XR TIB/FIB LT 2 VIEWS,$310.60 
73592,XR LOWER EXTREMITY INFANT MIN 2 VIEWS,$310.60 
73600,XR ANKLE  2 VIEWS,$310.60 
73610,XR ANKLE LT 3 VIEWS,$310.60 
73615,XR ANKLE LT ARTHROGRAPHY,"$2,281.70 "
73630,XR FOOT LT 3 VIEWS,$310.60 
73650,XR HEEL LT 2 VIEWS,$310.60 
73660,XR TOE  LT 3 VIEWS,$310.60 
74020,XR ABD AP & UPRIGHT,$572.30 
74022,XR ABD 2V + CXR,$572.30 
74022,XR ABD 2V + CXR,$572.30 
74022,XR SERIES ABDOMEN CHEST 1V,$572.30 
74210,XR PHARYNX AND/OR CERVICAL ESOPHAGUS,"$1,263.70 "
74220,XR ESOPHAGUS,"$1,263.70 "
74230,XR SWALLOWING FUNCTION W CINERADIOGRAPHY,$572.30 
74240,XR UPPER GI WOUT KUB,"$1,263.70 "
74241,XR UPPER GI W KUB,"$1,263.70 "
